query_id,unit_id,class,gold,gold_year,volatility,request_t_s,version_at_t,unit_snapshot_round,orig_n_pages,orig_evidence_chars,orig_llama8b,orig_llama8b_raw,orig_qwen7b,orig_qwen7b_raw,orig_final,rev_mode,rev_evidence_chars,rev_llama8b,rev_qwen7b,rev_mistral7b,rev_majority,fidelity,in_107,in_57,evidence_pages_fetched_at
q_efe174f0,q_efe174f0@rerun_24h,TEMPORALLY_AMBIGUOUS,66,2023,VOLATILE,290083.2923667088,rerun_24h,rerun_24h,1,1999,VALID_AT_T,"VALID

The evidence mentions President",INDETERMINATE_AT_T,INDETERMINATE,JUDGE_DISAGREEMENT,CURRENT,4548,SUPERSEDED_AT_T,INDETERMINATE_AT_T,VALID_AT_T,NO_MAJORITY,BASE_QUERY,0,0,2026-06-13T14:50:06.723430+00:00|2026-06-13T14:50:14.694506+00:00
q_14993a2f,q_14993a2f@rerun_24h,CONTRADICTED,Max Verstappen,2023,VOLATILE,116411.92444582333,rerun_24h,rerun_24h,1,2000,SUPERSEDED_AT_T,SUPERSEDED,SUPERSEDED_AT_T,SUPERSEDED,SUPERSEDED_AT_T,CURRENT,5070,SUPERSEDED_AT_T,SUPERSEDED_AT_T,,SUPERSEDED_AT_T,BASE_QUERY,0,0,2026-05-17T00:24:21.435322+00:00|2026-06-02T17:09:40.365234+00:00
q_7c0a6cba,q_7c0a6cba@rerun_12h,TEMPORALLY_AMBIGUOUS,100px Elissa Slotkin,2023,VOLATILE,49304.589953968905,rerun_12h,rerun_12h,1,1494,VALID_AT_T,VALID,SUPERSEDED_AT_T,SUPERSEDED,JUDGE_DISAGREEMENT,CURRENT,1494,VALID_AT_T,SUPERSEDED_AT_T,VALID_AT_T,VALID_AT_T,BASE_QUERY,1,0,2026-06-13T05:05:02.941556+00:00
q_63a44892,q_63a44892@rerun_24h,TEMPORALLY_AMBIGUOUS,Paide,2023,VOLATILE,198609.86309979128,rerun_24h,rerun_24h,1,1480,INDETERMINATE_AT_T,INDETERMINATE,INDETERMINATE_AT_T,INDETERMINATE,INDETERMINATE_AT_T,CURRENT,1480,SUPERSEDED_AT_T,INDETERMINATE_AT_T,INDETERMINATE_AT_T,INDETERMINATE_AT_T,BASE_QUERY,0,0,2026-06-13T15:12:53.888300+00:00
q_cad562c6,q_cad562c6@run_00,TEMPORALLY_AMBIGUOUS,ESPN Deportes,2023,VOLATILE,389.1909473071013,run_00,run_00,2,2754,VALID_AT_T,"VALID

The evidence indicates that",SUPERSEDED_AT_T,SUPERSEDED,JUDGE_DISAGREEMENT,CURRENT,5754,VALID_AT_T,SUPERSEDED_AT_T,VALID_AT_T,VALID_AT_T,BASE_QUERY,1,0,2026-06-12T10:59:09.690349+00:00|2026-06-12T10:59:12.102051+00:00
q_617ac749,q_617ac749@rerun_1h,CONTRADICTED,Rosemary Blieszner,2023,VOLATILE,19511.879670386967,rerun_1h,rerun_1h,1,2000,SUPERSEDED_AT_T,SUPERSEDED,SUPERSEDED_AT_T,SUPERSEDED,SUPERSEDED_AT_T,CURRENT,4850,SUPERSEDED_AT_T,SUPERSEDED_AT_T,,SUPERSEDED_AT_T,BASE_QUERY,0,0,2026-06-12T18:00:21.626314+00:00|2026-06-12T18:00:25.442146+00:00
q_91fe9bbc,q_91fe9bbc@rerun_24h,SUPPORTED,Nick Sirianni,2023,VOLATILE,149080.39519143195,rerun_24h,rerun_24h,1,2000,VALID_AT_T,VALID,VALID_AT_T,VALID,VALID_AT_T,CURRENT,3007,VALID_AT_T,VALID_AT_T,,VALID_AT_T,BASE_QUERY,1,1,2026-06-02T17:08:48.594125+00:00
q_3ee7411d,q_3ee7411d@rerun_24h,CONTRADICTED,Joe McEwing,2023,VOLATILE,198807.91918422576,rerun_24h,rerun_24h,1,2000,SUPERSEDED_AT_T,SUPERSEDED,SUPERSEDED_AT_T,SUPERSEDED,SUPERSEDED_AT_T,CURRENT,2086,SUPERSEDED_AT_T,SUPERSEDED_AT_T,,SUPERSEDED_AT_T,BASE_QUERY,0,0,2026-06-13T14:34:59.256739+00:00
q_a8f577f5,q_a8f577f5@rerun_24h,SUPPORTED,Crypto.com Arena,2023,VOLATILE,298978.7509560862,rerun_24h,rerun_24h,1,2000,VALID_AT_T,"VALID

The evidence indicates that",VALID_AT_T,VALID,VALID_AT_T,CURRENT,5000,VALID_AT_T,SUPERSEDED_AT_T,VALID_AT_T,VALID_AT_T,BASE_QUERY,1,1,2026-06-13T13:38:34.094309+00:00
q_6aed1558,q_6aed1558@rerun_12h,TEMPORALLY_AMBIGUOUS,Mung Chiang,2023,VOLATILE,45400.407875800454,rerun_12h,rerun_12h,1,630,VALID_AT_T,VALID,SUPERSEDED_AT_T,SUPERSEDED,JUDGE_DISAGREEMENT,CURRENT,630,VALID_AT_T,SUPERSEDED_AT_T,VALID_AT_T,VALID_AT_T,BASE_QUERY,1,0,2026-06-13T02:27:01.943748+00:00
q_a1c19e16,q_a1c19e16@rerun_24h,SUPPORTED,100px Josh Harder,2023,VOLATILE,96359.6525092699,rerun_24h,rerun_24h,1,1506,VALID_AT_T,"VALID

The evidence indicates that",VALID_AT_T,VALID,VALID_AT_T,CURRENT,1506,VALID_AT_T,VALID_AT_T,,VALID_AT_T,BASE_QUERY,1,1,2026-06-13T13:33:44.333699+00:00
q_cc86e7a2,q_cc86e7a2@rerun_1h,CONTRADICTED,Michel Fau,2023,VOLATILE,39158.2891745176,rerun_1h,rerun_1h,1,498,SUPERSEDED_AT_T,SUPERSEDED,SUPERSEDED_AT_T,SUPERSEDED,SUPERSEDED_AT_T,CURRENT,498,SUPERSEDED_AT_T,SUPERSEDED_AT_T,,SUPERSEDED_AT_T,BASE_QUERY,0,0,2026-06-12T16:06:59.274755+00:00
q_f93213af,q_f93213af@rerun_24h,SUPPORTED,Dakar Rally,2023,VOLATILE,88322.42149963332,rerun_24h,rerun_24h,1,271,VALID_AT_T,VALID,VALID_AT_T,VALID,VALID_AT_T,CURRENT,271,VALID_AT_T,VALID_AT_T,,VALID_AT_T,BASE_QUERY,1,1,2026-06-13T13:40:51.537900+00:00
q_7dd95f30,q_7dd95f30@rerun_1h,TEMPORALLY_AMBIGUOUS,Edith Bowman Amy Irons,2023,VOLATILE,34107.574544022806,rerun_1h,rerun_1h,1,1999,VALID_AT_T,VALID,SUPERSEDED_AT_T,SUPERSEDED,JUDGE_DISAGREEMENT,CURRENT,5000,VALID_AT_T,SUPERSEDED_AT_T,VALID_AT_T,VALID_AT_T,BASE_QUERY,1,0,2026-06-12T18:15:48.846566+00:00
p_q_9432e97c_0,q_9432e97c@rerun_24h,UNVERIFIABLE,Ronald Reagan's,(none),NOT_TIME_KEYED,366881.55667303776,rerun_24h,rerun_24h,2,2802,VALID_AT_T,VALID,SUPERSEDED_AT_T,SUPERSEDED,JUDGE_DISAGREEMENT,AS_STATED,7597,VALID_AT_T,CONTRADICTED_AS_STATED,VALID_AT_T,VALID_AT_T,DIFFERENT,0,0,2026-06-13T17:29:09.031941+00:00|2026-06-13T17:29:11.242381+00:00
p_q_fd2b644e_0,q_fd2b644e@rerun_24h,SUPPORTED,Quilting,(none),NOT_TIME_KEYED,402220.3150306534,rerun_24h,rerun_24h,2,2642,VALID_AT_T,"VALID

The evidence, specifically",VALID_AT_T,VALID,VALID_AT_T,CURRENT,5643,VALID_AT_T,VALID_AT_T,,VALID_AT_T,JUDGE_DISAGREEMENT,0,1,2026-06-13T17:05:10.592594+00:00|2026-06-13T17:05:14.399753+00:00
p_q_008dbbf5_1,q_008dbbf5@rerun_24h,SUPPORTED,TARKA THE OTTER,(none),NOT_TIME_KEYED,355085.38499079004,rerun_24h,rerun_24h,1,2000,VALID_AT_T,VALID,VALID_AT_T,VALID,VALID_AT_T,AS_STATED,5000,VALID_AT_T,VALID_AT_T,,VALID_AT_T,JUDGE_DISAGREEMENT,0,1,2026-06-13T16:39:24.602409+00:00
p_q_cff65f30_2,q_cff65f30@rerun_24h,UNVERIFIABLE,Pig,(none),NOT_TIME_KEYED,524215.5198547585,rerun_24h,rerun_24h,2,988,VALID_AT_T,"VALID

The evidence clearly states",SUPERSEDED_AT_T,SUPERSEDED,JUDGE_DISAGREEMENT,CURRENT,988,VALID_AT_T,INDETERMINATE_AT_T,VALID_AT_T,VALID_AT_T,SAME,1,0,2026-06-13T16:44:19.407325+00:00|2026-06-13T16:44:21.844009+00:00
p_q_fc47ce8e_3,q_fc47ce8e@rerun_24h,SUPPORTED,"Nov 9, 1989",before 2022,SINGLE_YEAR,597507.7742821656,rerun_24h,rerun_24h,1,1970,VALID_AT_T,"VALID

The evidence confirms that",VALID_AT_T,VALID,VALID_AT_T,AS_STATED,1970,VALID_AT_T,VALID_AT_T,,VALID_AT_T,JUDGE_DISAGREEMENT,0,1,2026-05-24T06:47:00.633367+00:00|2026-05-24T06:47:00.633367+00:00
p_q_b6529205_3,q_b6529205@rerun_24h,UNVERIFIABLE,Diamonds,(none),NOT_TIME_KEYED,448932.140625498,rerun_24h,rerun_24h,1,460,VALID_AT_T,"VALID

The evidence indicates that",SUPERSEDED_AT_T,SUPERSEDED,JUDGE_DISAGREEMENT,CURRENT,460,VALID_AT_T,SUPERSEDED_AT_T,VALID_AT_T,VALID_AT_T,JUDGE_DISAGREEMENT,0,0,2026-06-13T16:45:14.346967+00:00
p_q_8f04e897_0,q_8f04e897@rerun_24h,SUPPORTED,111,(none),NOT_TIME_KEYED,496379.52679042536,rerun_24h,rerun_24h,1,2000,VALID_AT_T,VALID,VALID_AT_T,VALID,VALID_AT_T,CURRENT,4999,VALID_AT_T,VALID_AT_T,,VALID_AT_T,JUDGE_DISAGREEMENT,0,1,2026-06-13T17:26:08.753920+00:00
p_q_9ffc1ed9_0,q_9ffc1ed9@rerun_24h,UNVERIFIABLE,Jaws,(none),NOT_TIME_KEYED,566083.1790961351,rerun_24h,rerun_24h,2,2802,VALID_AT_T,VALID,SUPERSEDED_AT_T,SUPERSEDED,JUDGE_DISAGREEMENT,CURRENT,10001,VALID_AT_T,SUPERSEDED_AT_T,VALID_AT_T,VALID_AT_T,DIFFERENT,0,0,2026-06-13T17:21:05.038808+00:00|2026-06-13T17:21:07.234288+00:00
p_q_6e543930_1,q_6e543930@rerun_24h,UNVERIFIABLE,Warcraft,(none),NOT_TIME_KEYED,507395.6436816779,rerun_24h,rerun_24h,2,2644,VALID_AT_T,"VALID

The evidence, a",SUPERSEDED_AT_T,SUPERSEDED,JUDGE_DISAGREEMENT,CURRENT,5644,VALID_AT_T,SUPERSEDED_AT_T,VALID_AT_T,VALID_AT_T,JUDGE_DISAGREEMENT,0,0,2026-06-13T16:58:05.071063+00:00|2026-06-13T16:58:08.144765+00:00
p_q_f618e806_2,q_f618e806@rerun_24h,UNVERIFIABLE,Washington,(none),NOT_TIME_KEYED,160457.61238088313,rerun_24h,rerun_24h,1,1270,VALID_AT_T,VALID,SUPERSEDED_AT_T,SUPERSEDED,JUDGE_DISAGREEMENT,CURRENT,1270,VALID_AT_T,SUPERSEDED_AT_T,VALID_AT_T,VALID_AT_T,DIFFERENT,0,0,2026-06-13T17:14:59.379335+00:00
p_q_c9965b56_2,q_c9965b56@rerun_24h,UNVERIFIABLE,Typewriters,(none),NOT_TIME_KEYED,416274.3807406493,rerun_24h,rerun_24h,1,2000,VALID_AT_T,VALID,SUPERSEDED_AT_T,SUPERSEDED,JUDGE_DISAGREEMENT,AS_STATED,5000,VALID_AT_T,INDETERMINATE_AT_T,VALID_AT_T,VALID_AT_T,DIFFERENT,0,0,2026-06-13T16:47:20.955856+00:00
p_q_35e41392_1,q_35e41392@rerun_24h,SUPPORTED,Leo,(none),NOT_TIME_KEYED,601614.4633585649,rerun_24h,rerun_24h,1,2000,VALID_AT_T,VALID,VALID_AT_T,VALID,VALID_AT_T,CURRENT,5000,VALID_AT_T,VALID_AT_T,,VALID_AT_T,JUDGE_DISAGREEMENT,0,1,2026-06-13T17:18:59.330278+00:00
p_q_83e37c6e_2,q_83e37c6e@rerun_24h,SUPPORTED,"""Portia in """"The Merchant of Venice""""""",(none),NOT_TIME_KEYED,380413.91956445045,rerun_24h,rerun_24h,2,2802,VALID_AT_T,VALID,VALID_AT_T,VALID,VALID_AT_T,CURRENT,4345,VALID_AT_T,VALID_AT_T,,VALID_AT_T,JUDGE_DISAGREEMENT,0,1,2026-06-13T16:46:20.945091+00:00|2026-06-13T16:46:23.484036+00:00
p_q_9f07f1e2_3,q_9f07f1e2@rerun_24h,CONTRADICTED,'THE CROWN',(none),NOT_TIME_KEYED,596843.9434420986,rerun_24h,rerun_24h,1,2000,SUPERSEDED_AT_T,"SUPERSEDED

The evidence",SUPERSEDED_AT_T,SUPERSEDED,SUPERSEDED_AT_T,CURRENT,3891,SUPERSEDED_AT_T,SUPERSEDED_AT_T,,SUPERSEDED_AT_T,JUDGE_DISAGREEMENT,0,0,2026-06-13T16:37:57.295201+00:00
p_q_3a68f125_0,q_3a68f125@rerun_24h,SUPPORTED,Black Rod,(none),NOT_TIME_KEYED,462917.7681490722,rerun_24h,rerun_24h,2,969,VALID_AT_T,VALID,VALID_AT_T,VALID,VALID_AT_T,CURRENT,969,VALID_AT_T,VALID_AT_T,,VALID_AT_T,JUDGE_DISAGREEMENT,0,1,2026-06-13T16:56:50.637442+00:00|2026-06-13T16:56:53.838023+00:00
p_q_2ba29c4f_0,q_2ba29c4f@rerun_24h,UNVERIFIABLE,Robert Kennedy,(none),NOT_TIME_KEYED,431966.8237109267,rerun_24h,rerun_24h,1,2000,SUPERSEDED_AT_T,"SUPERSEDED

The evidence",INDETERMINATE_AT_T,INDETERMINATE,JUDGE_DISAGREEMENT,AS_STATED,2049,INDETERMINATE_AT_T,CONTRADICTED_AS_STATED,VALID_AT_T,NO_MAJORITY,JUDGE_DISAGREEMENT,0,0,2026-06-02T18:29:24.521665+00:00
p_q_3122ceda_0,q_3122ceda@rerun_24h,SUPPORTED,"Faith, Hope and Charity",(none),NOT_TIME_KEYED,328680.49441483873,rerun_24h,rerun_24h,1,1999,VALID_AT_T,VALID,VALID_AT_T,VALID,VALID_AT_T,CURRENT,5000,VALID_AT_T,VALID_AT_T,,VALID_AT_T,SAME,1,1,2026-06-13T17:06:29.984908+00:00
p_q_2db8b371_3,q_2db8b371@rerun_24h,UNVERIFIABLE,1991,(none),NOT_TIME_KEYED,385853.927939879,rerun_24h,rerun_24h,1,2000,VALID_AT_T,VALID,INDETERMINATE_AT_T,INDETERMINATE,JUDGE_DISAGREEMENT,CURRENT,5000,VALID_AT_T,SUPERSEDED_AT_T,VALID_AT_T,VALID_AT_T,SAME,1,0,2026-06-02T18:38:28.908287+00:00
p_q_8ea4bd29_2,q_8ea4bd29@rerun_24h,UNVERIFIABLE,Australia,(none),NOT_TIME_KEYED,423319.19773881824,rerun_24h,rerun_24h,1,219,VALID_AT_T,VALID,INDETERMINATE_AT_T,INDETERMINATE,JUDGE_DISAGREEMENT,CURRENT,219,VALID_AT_T,INDETERMINATE_AT_T,VALID_AT_T,VALID_AT_T,JUDGE_DISAGREEMENT,0,0,2026-06-13T16:53:48.723918+00:00
p_q_a867a828_1,q_a867a828@rerun_24h,UNVERIFIABLE,14,(none),NOT_TIME_KEYED,257022.3688502587,rerun_24h,rerun_24h,2,2802,VALID_AT_T,"VALID

The evidence lists the",INDETERMINATE_AT_T,INDETERMINATE,JUDGE_DISAGREEMENT,CURRENT,10001,VALID_AT_T,INDETERMINATE_AT_T,VALID_AT_T,VALID_AT_T,JUDGE_DISAGREEMENT,0,0,2026-06-13T16:56:40.715896+00:00|2026-06-13T16:56:42.897960+00:00
p_q_e5feb4c8_0,q_e5feb4c8@rerun_24h,SUPPORTED,Play Your Cards Right,(none),NOT_TIME_KEYED,447404.0777633174,rerun_24h,rerun_24h,1,609,VALID_AT_T,VALID,VALID_AT_T,VALID,VALID_AT_T,AS_STATED,718,VALID_AT_T,CONTRADICTED_AS_STATED,VALID_AT_T,VALID_AT_T,JUDGE_DISAGREEMENT,0,1,2026-06-13T16:41:31.272447+00:00|2026-06-13T16:41:33.660069+00:00
p_q_86cdf888_2,q_86cdf888@rerun_24h,UNVERIFIABLE,The Kelvin,(none),NOT_TIME_KEYED,508072.03222522093,rerun_24h,rerun_24h,1,1999,VALID_AT_T,"VALID

The evidence confirms that",SUPERSEDED_AT_T,SUPERSEDED,JUDGE_DISAGREEMENT,CURRENT,5000,VALID_AT_T,SUPERSEDED_AT_T,VALID_AT_T,VALID_AT_T,JUDGE_DISAGREEMENT,0,0,2026-06-13T17:03:52.187927+00:00
p_q_4efb2d83_3,q_4efb2d83@rerun_24h,SUPPORTED,Jihad Jane,(none),NOT_TIME_KEYED,280551.0605328793,rerun_24h,rerun_24h,2,2802,VALID_AT_T,VALID,VALID_AT_T,VALID,VALID_AT_T,AS_STATED,8317,VALID_AT_T,VALID_AT_T,,VALID_AT_T,SAME,1,1,2026-06-02T18:35:50.429029+00:00|2026-06-02T18:35:53.026539+00:00
p_q_5cb9d6ad_2,q_5cb9d6ad@rerun_24h,SUPPORTED,Diane Keaton,(none),NOT_TIME_KEYED,107004.79085590786,rerun_24h,rerun_24h,2,2802,VALID_AT_T,VALID,VALID_AT_T,VALID,VALID_AT_T,CURRENT,10002,VALID_AT_T,VALID_AT_T,,VALID_AT_T,JUDGE_DISAGREEMENT,0,1,2026-06-13T17:03:06.356006+00:00|2026-06-13T17:03:08.221141+00:00
p_q_bbdfff0f_2,q_bbdfff0f@rerun_24h,UNVERIFIABLE,Webb's First Deep Field,2022,SINGLE_YEAR,338190.5068809513,rerun_24h,rerun_24h,1,285,VALID_AT_T,"VALID

The evidence indicates that",INDETERMINATE_AT_T,INDETERMINATE,JUDGE_DISAGREEMENT,AS_STATED,376,INDETERMINATE_AT_T,CONTRADICTED_AS_STATED,INDETERMINATE_AT_T,INDETERMINATE_AT_T,SAME,0,0,2026-05-24T06:38:47.634073+00:00|2026-05-24T06:38:49.207845+00:00|2026-06-02T16:55:56.958610+00:00
p_q_90cb856a_3,q_90cb856a@rerun_24h,SUPPORTED,Yarg,(none),NOT_TIME_KEYED,400301.2107175805,rerun_24h,rerun_24h,2,988,VALID_AT_T,VALID,VALID_AT_T,VALID,VALID_AT_T,CURRENT,988,VALID_AT_T,VALID_AT_T,,VALID_AT_T,JUDGE_DISAGREEMENT,0,1,2026-06-13T16:54:36.393560+00:00|2026-06-13T16:54:39.874476+00:00
p_q_7a2157d8_3,q_7a2157d8@rerun_24h,UNVERIFIABLE,Gun,(none),NOT_TIME_KEYED,397344.2444064729,rerun_24h,rerun_24h,1,2000,VALID_AT_T,"VALID

The evidence indicates that",SUPERSEDED_AT_T,SUPERSEDED,JUDGE_DISAGREEMENT,AS_STATED,2383,VALID_AT_T,CONTRADICTED_AS_STATED,VALID_AT_T,VALID_AT_T,SAME,1,0,2026-06-13T17:12:05.898772+00:00|2026-06-13T17:12:08.993237+00:00
p_q_cb9cc202_0,q_cb9cc202@rerun_24h,SUPPORTED,1867,(none),NOT_TIME_KEYED,334485.5478980439,rerun_24h,rerun_24h,1,2000,VALID_AT_T,VALID,VALID_AT_T,VALID,VALID_AT_T,AS_STATED,2345,VALID_AT_T,VALID_AT_T,,VALID_AT_T,DIFFERENT,0,1,2026-06-13T17:13:04.526040+00:00
p_q_c6b40080_1,q_c6b40080@rerun_24h,SUPPORTED,Passenger pigeon,(none),NOT_TIME_KEYED,476865.8285552263,rerun_24h,rerun_24h,1,2000,VALID_AT_T,VALID,VALID_AT_T,VALID,VALID_AT_T,AS_STATED,4999,VALID_AT_T,VALID_AT_T,,VALID_AT_T,SAME,1,1,2026-06-02T18:39:28.987821+00:00
p_q_df1576bb_1,q_df1576bb@rerun_24h,UNVERIFIABLE,Jon Tickle,(none),NOT_TIME_KEYED,462149.24767118285,rerun_24h,rerun_24h,1,635,INDETERMINATE_AT_T,INDETERMINATE,SUPERSEDED_AT_T,SUPERSEDED,JUDGE_DISAGREEMENT,CURRENT,761,VALID_AT_T,SUPERSEDED_AT_T,VALID_AT_T,VALID_AT_T,SAME,1,0,2026-06-13T17:27:37.855210+00:00|2026-06-13T17:27:39.671577+00:00
p_q_2a87233c_3,q_2a87233c@rerun_24h,UNVERIFIABLE,Montana,(none),NOT_TIME_KEYED,448376.33155503846,rerun_24h,rerun_24h,1,639,INDETERMINATE_AT_T,INDETERMINATE,VALID_AT_T,VALID,JUDGE_DISAGREEMENT,CURRENT,639,INDETERMINATE_AT_T,VALID_AT_T,VALID_AT_T,VALID_AT_T,JUDGE_DISAGREEMENT,0,0,2026-06-13T17:21:31.760547+00:00
p_q_dbf0307d_2,q_dbf0307d@rerun_24h,UNVERIFIABLE,CHIHUAHUA,(none),NOT_TIME_KEYED,376071.52861482935,rerun_24h,rerun_24h,2,2589,VALID_AT_T,VALID,SUPERSEDED_AT_T,SUPERSEDED,JUDGE_DISAGREEMENT,CURRENT,4122,VALID_AT_T,VALID_AT_T,,VALID_AT_T,SAME,1,0,2026-06-13T17:11:59.396914+00:00|2026-06-13T17:12:02.031879+00:00
p_q_3484eada_3,q_3484eada@rerun_24h,UNVERIFIABLE,James Callaghan,(none),NOT_TIME_KEYED,208055.5074381255,rerun_24h,rerun_24h,1,2000,VALID_AT_T,"VALID

The evidence does not",SUPERSEDED_AT_T,SUPERSEDED,JUDGE_DISAGREEMENT,AS_STATED,3902,VALID_AT_T,CONTRADICTED_AS_STATED,VALID_AT_T,VALID_AT_T,JUDGE_DISAGREEMENT,0,0,2026-06-13T16:57:29.884717+00:00
p_q_b38e651d_3,q_b38e651d@rerun_24h,UNVERIFIABLE,Lilo,(none),NOT_TIME_KEYED,401035.41942288296,rerun_24h,rerun_24h,1,2000,VALID_AT_T,"VALID

The evidence mentions that",INDETERMINATE_AT_T,INDETERMINATE,JUDGE_DISAGREEMENT,CURRENT,5000,VALID_AT_T,INDETERMINATE_AT_T,VALID_AT_T,VALID_AT_T,SAME,1,0,2026-06-02T18:34:30.417982+00:00
p_q_c9965b56_3,q_c9965b56@rerun_24h,UNVERIFIABLE,Typewriters,(none),NOT_TIME_KEYED,407633.9551092156,rerun_24h,rerun_24h,1,2000,VALID_AT_T,VALID,SUPERSEDED_AT_T,SUPERSEDED,JUDGE_DISAGREEMENT,AS_STATED,5000,VALID_AT_T,INDETERMINATE_AT_T,VALID_AT_T,VALID_AT_T,JUDGE_DISAGREEMENT,0,0,2026-06-13T16:47:20.955856+00:00
p_q_8f04e897_1,q_8f04e897@rerun_24h,SUPPORTED,111,(none),NOT_TIME_KEYED,590389.4668877807,rerun_24h,rerun_24h,1,2000,VALID_AT_T,VALID,VALID_AT_T,VALID,VALID_AT_T,CURRENT,4999,VALID_AT_T,VALID_AT_T,,VALID_AT_T,SAME,1,1,2026-06-13T17:26:08.753920+00:00
p_q_bc586d32_0,q_bc586d32@rerun_24h,SUPPORTED,Four,(none),NOT_TIME_KEYED,475384.97017170483,rerun_24h,rerun_24h,2,1486,VALID_AT_T,VALID,VALID_AT_T,VALID,VALID_AT_T,CURRENT,1486,VALID_AT_T,VALID_AT_T,,VALID_AT_T,SAME,1,1,2026-06-13T17:24:51.690080+00:00|2026-06-13T17:24:54.055937+00:00
p_q_ddf45443_3,q_ddf45443@rerun_24h,UNVERIFIABLE,WHITBY,(none),NOT_TIME_KEYED,584536.3979668568,rerun_24h,rerun_24h,2,2802,VALID_AT_T,"VALID

The evidence, captured",SUPERSEDED_AT_T,SUPERSEDED,JUDGE_DISAGREEMENT,CURRENT,5913,VALID_AT_T,SUPERSEDED_AT_T,VALID_AT_T,VALID_AT_T,SAME,1,0,2026-06-13T16:50:35.319990+00:00|2026-06-13T16:50:39.989088+00:00
p_q_52507e09_0,q_52507e09@rerun_24h,UNVERIFIABLE,1972,(none),NOT_TIME_KEYED,372416.9665812915,rerun_24h,rerun_24h,1,1595,VALID_AT_T,"VALID

The evidence indicates that",INDETERMINATE_AT_T,INDETERMINATE,JUDGE_DISAGREEMENT,AS_STATED,1595,VALID_AT_T,CONTRADICTED_AS_STATED,VALID_AT_T,VALID_AT_T,SAME,1,0,2026-06-13T16:59:29.071475+00:00
p_q_30cbc023_2,q_30cbc023@rerun_12h,UNVERIFIABLE,5th century BCE,(none),NOT_TIME_KEYED,86192.15428465282,rerun_12h,rerun_12h,1,618,INDETERMINATE_AT_T,INDETERMINATE,INDETERMINATE_AT_T,INDETERMINATE,INDETERMINATE_AT_T,CURRENT,657,INDETERMINATE_AT_T,INDETERMINATE_AT_T,,INDETERMINATE_AT_T,SAME,0,0,2026-06-13T05:54:57.513544+00:00|2026-06-13T05:54:59.085531+00:00
p_q_50abcf1d_0,q_50abcf1d@rerun_24h,SUPPORTED,PRESTON,(none),NOT_TIME_KEYED,408901.5774128204,rerun_24h,rerun_24h,1,614,VALID_AT_T,VALID,VALID_AT_T,VALID,VALID_AT_T,CURRENT,614,VALID_AT_T,VALID_AT_T,,VALID_AT_T,SAME,1,1,2026-06-13T17:18:41.731218+00:00
p_q_2d02fb45_2,q_2d02fb45@rerun_24h,SUPPORTED,Alps,(none),NOT_TIME_KEYED,419235.8716399603,rerun_24h,rerun_24h,1,2000,VALID_AT_T,VALID,VALID_AT_T,VALID,VALID_AT_T,CURRENT,5000,VALID_AT_T,UNPARSED,VALID_AT_T,VALID_AT_T,SAME,1,1,2026-06-02T18:33:18.808914+00:00
p_q_746185c8_2,q_746185c8@rerun_24h,UNVERIFIABLE,The Maori Haka,(none),NOT_TIME_KEYED,360004.6622509427,rerun_24h,rerun_24h,1,225,VALID_AT_T,VALID,INDETERMINATE_AT_T,INDETERMINATE,JUDGE_DISAGREEMENT,CURRENT,225,VALID_AT_T,INDETERMINATE_AT_T,VALID_AT_T,VALID_AT_T,SAME,1,0,2026-06-13T17:31:45.194587+00:00
p_q_bf2150c7_3,q_bf2150c7@rerun_24h,UNVERIFIABLE,Shropshire,(none),NOT_TIME_KEYED,327488.5816832914,rerun_24h,rerun_24h,1,624,INDETERMINATE_AT_T,INDETERMINATE,INDETERMINATE_AT_T,INDETERMINATE,INDETERMINATE_AT_T,CURRENT,624,INDETERMINATE_AT_T,INDETERMINATE_AT_T,,INDETERMINATE_AT_T,SAME,0,0,2026-06-13T17:27:43.950271+00:00
p_q_2d2c3ec0_0,q_2d2c3ec0@rerun_24h,UNVERIFIABLE,Celsius,(none),NOT_TIME_KEYED,527458.5125986441,rerun_24h,rerun_24h,1,2000,VALID_AT_T,VALID,SUPERSEDED_AT_T,SUPERSEDED,JUDGE_DISAGREEMENT,CURRENT,5039,VALID_AT_T,SUPERSEDED_AT_T,VALID_AT_T,VALID_AT_T,SAME,1,0,2026-06-13T17:03:42.455962+00:00|2026-06-13T17:03:44.094606+00:00
p_q_98d7f7da_2,q_98d7f7da@rerun_24h,UNVERIFIABLE,Diminished,(none),NOT_TIME_KEYED,336848.5660766193,rerun_24h,rerun_24h,2,2604,VALID_AT_T,VALID,SUPERSEDED_AT_T,SUPERSEDED,JUDGE_DISAGREEMENT,CURRENT,4516,VALID_AT_T,SUPERSEDED_AT_T,VALID_AT_T,VALID_AT_T,SAME,1,0,2026-06-13T16:44:08.687748+00:00|2026-06-13T16:44:11.130419+00:00
p_q_2d02fb45_1,q_2d02fb45@rerun_24h,SUPPORTED,Alps,(none),NOT_TIME_KEYED,565298.7179379931,rerun_24h,rerun_24h,1,2000,VALID_AT_T,VALID,VALID_AT_T,VALID,VALID_AT_T,CURRENT,5000,VALID_AT_T,UNPARSED,VALID_AT_T,VALID_AT_T,JUDGE_DISAGREEMENT,0,1,2026-06-02T18:33:18.808914+00:00
