unit_id,base_query_id,base_query,snapshot_round,gold,gold_source,gold_year,volatility,freshness_classes,question_type,mode,n_pages_kept,evidence_chars,old_evidence_chars,old_pages_kept,old_status,request_ids,status_llama8b,status_qwen7b,status_mistral7b,status_pair,status_majority,majority_source
q_5653e571@rerun_24h,q_5653e571,Where was the World Junior Speed Skating Championships held most recently?,rerun_24h,inzell,temporal_align_qa,2023,VOLATILE,FAST,CURRENT_SEEKING,CURRENT,2,1014,1014,2,JUDGE_DISAGREEMENT,q_5653e571,VALID_AT_T,SUPERSEDED_AT_T,VALID_AT_T,JUDGE_DISAGREEMENT,VALID_AT_T,third_judge_majority
q_56a62a28@rerun_24h,q_56a62a28,What is the title of the book that won the Ethel Turner Prize for Young People's Literature recently?,rerun_24h,the upwelling,temporal_align_qa,2023,VOLATILE,FAST,CURRENT_SEEKING,CURRENT,2,3522,1999,1,JUDGE_DISAGREEMENT,p_q_56a62a28_2,VALID_AT_T,INDETERMINATE_AT_T,INDETERMINATE_AT_T,JUDGE_DISAGREEMENT,INDETERMINATE_AT_T,third_judge_majority
q_56aea0d0@rerun_24h,q_56aea0d0,Which team won the Algerian Women's Championship most recently?,rerun_24h,afak relizane,temporal_align_qa,2023,VOLATILE,SLOW,CURRENT_SEEKING,CURRENT,1,1045,1045,1,SUPERSEDED_AT_T,p_q_56aea0d0_1,SUPERSEDED_AT_T,SUPERSEDED_AT_T,,SUPERSEDED_AT_T,SUPERSEDED_AT_T,pair_agreement
q_56e02d43@rerun_24h,q_56e02d43,Along what tectonic plate boundary were yeti crabs first discovered?,rerun_24h,pacific-antarctic ridge,freshqa,before 2022,SINGLE_YEAR,TIMELESS,HISTORICAL,AS_STATED,2,5043,2000,1,JUDGE_DISAGREEMENT,p_q_56e02d43_1,VALID_AT_T,VALID_AT_T,,VALID_AT_T,VALID_AT_T,pair_agreement
q_56ebbb98@rerun_12h,q_56ebbb98,How many podium finishes has Nicolas Lapierre had this season?,rerun_12h,5,temporal_align_qa,2023,VOLATILE,SLOW,RECURRING_UNMARKED,CURRENT,1,5000,2000,1,JUDGE_DISAGREEMENT,q_56ebbb98,SUPERSEDED_AT_T,INDETERMINATE_AT_T,SUPERSEDED_AT_T,JUDGE_DISAGREEMENT,SUPERSEDED_AT_T,third_judge_majority
q_56ee58f4@rerun_24h,q_56ee58f4,Who is the reigning champion of the C division for the Montana High School Association Cross Country State Championships?,rerun_24h,roberts,temporal_align_qa,2023,VOLATILE,SLOW,RECURRING_UNMARKED,CURRENT,2,4315,2000,1,JUDGE_DISAGREEMENT,q_56ee58f4,SUPERSEDED_AT_T,INDETERMINATE_AT_T,VALID_AT_T,JUDGE_DISAGREEMENT,NO_MAJORITY,three_way_split
q_579c926b@rerun_24h,q_579c926b,Which American invented the computer mouse whilst working at the Stamford Research Institute in 1964?,rerun_24h,douglas englebart,triviaqa,,NOT_TIME_KEYED,TIMELESS,DATED,AS_STATED,1,5000,2000,1,VALID_AT_T,p_q_579c926b_1,VALID_AT_T,VALID_AT_T,,VALID_AT_T,VALID_AT_T,pair_agreement
q_57bc7dc8@rerun_24h,q_57bc7dc8,Which brand and model of motorcycle won the Baja 500?,rerun_24h,ktm,temporal_align_qa,2023,VOLATILE,SLOW,RECURRING_UNMARKED,CURRENT,1,5000,2000,1,SUPERSEDED_AT_T,p_q_57bc7dc8_2,SUPERSEDED_AT_T,SUPERSEDED_AT_T,,SUPERSEDED_AT_T,SUPERSEDED_AT_T,pair_agreement
q_57d1c01a@rerun_24h,q_57d1c01a,Who is the current manager of FK Partizan?,rerun_24h,gordan petrić,temporal_align_qa,2023,VOLATILE,MEDIUM,CURRENT_SEEKING,CURRENT,1,1512,1512,1,SUPERSEDED_AT_T,p_q_57d1c01a_3,SUPERSEDED_AT_T,SUPERSEDED_AT_T,,SUPERSEDED_AT_T,SUPERSEDED_AT_T,pair_agreement
q_58db0825@rerun_24h,q_58db0825,Which jockey rode the winning horse in the Southwest Stakes with a time of 1,rerun_24h,john r. velazquez,temporal_align_qa,2023,VOLATILE,MEDIUM,RECURRING_UNMARKED,CURRENT,2,872,813,1,INDETERMINATE_AT_T,p_q_58db0825_0|p_q_58db0825_2,SUPERSEDED_AT_T,INDETERMINATE_AT_T,INDETERMINATE_AT_T,JUDGE_DISAGREEMENT,INDETERMINATE_AT_T,third_judge_majority
q_59076011@rerun_24h,q_59076011,Who is the most recent recipient of the Doak Walker Award?,rerun_24h,ollie gordon ii,temporal_align_qa,2023,VOLATILE,FAST,CURRENT_SEEKING,CURRENT,2,3930,2000,1,SUPERSEDED_AT_T,p_q_59076011_1,SUPERSEDED_AT_T,SUPERSEDED_AT_T,,SUPERSEDED_AT_T,SUPERSEDED_AT_T,pair_agreement
q_593f6d73@rerun_24h,q_593f6d73,What is the name of the school that came in eighth in the South Australian Head of the River race?,rerun_24h,adelaide hs,temporal_align_qa,2023,VOLATILE,SLOW,RECURRING_UNMARKED,CURRENT,2,723,612,1,INDETERMINATE_AT_T,p_q_593f6d73_3,INDETERMINATE_AT_T,INDETERMINATE_AT_T,,INDETERMINATE_AT_T,INDETERMINATE_AT_T,pair_agreement
q_594b8e7a@rerun_24h,q_594b8e7a,What was the venue of the most recent game between the Brisbane Broncos and the North Queensland Cowboys?,rerun_24h,queensland country bank stadium,temporal_align_qa,2023,VOLATILE,SLOW,CURRENT_SEEKING,CURRENT,2,2336,2336,2,VALID_AT_T,p_q_594b8e7a_3,VALID_AT_T,VALID_AT_T,,VALID_AT_T,VALID_AT_T,pair_agreement
q_595ca0b6@rerun_24h,q_595ca0b6,Who finished third in the latest edition of the World Freshwater Angling Championships?,rerun_24h,england sean ashby,temporal_align_qa,2023,VOLATILE,FAST,CURRENT_SEEKING,CURRENT,2,1015,1015,2,JUDGE_DISAGREEMENT,q_595ca0b6,INDETERMINATE_AT_T,SUPERSEDED_AT_T,SUPERSEDED_AT_T,JUDGE_DISAGREEMENT,SUPERSEDED_AT_T,third_judge_majority
q_5a80cc0d@rerun_24h,q_5a80cc0d,Who is the champion of the men’s category in the Walt Disney World Marathon?,rerun_24h,daniel dos santos,temporal_align_qa,2023,VOLATILE,MEDIUM,RECURRING_UNMARKED,CURRENT,2,5199,2802,2,JUDGE_DISAGREEMENT,p_q_5a80cc0d_2,SUPERSEDED_AT_T,SUPERSEDED_AT_T,,SUPERSEDED_AT_T,SUPERSEDED_AT_T,pair_agreement
q_5aac65b6@rerun_12h,q_5aac65b6,Which film won the Toronto International Film Festival People's Choice Award most recently?,rerun_12h,the holdovers,temporal_align_qa,2023,VOLATILE,FAST,CURRENT_SEEKING,CURRENT,1,5000,2000,1,SUPERSEDED_AT_T,q_5aac65b6,SUPERSEDED_AT_T,INDETERMINATE_AT_T,INDETERMINATE_AT_T,JUDGE_DISAGREEMENT,INDETERMINATE_AT_T,third_judge_majority
q_5aac65b6@rerun_24h,q_5aac65b6,Which film won the Toronto International Film Festival People's Choice Award most recently?,rerun_24h,the holdovers,temporal_align_qa,2023,VOLATILE,FAST,CURRENT_SEEKING,CURRENT,1,5000,2000,1,SUPERSEDED_AT_T,p_q_5aac65b6_1,SUPERSEDED_AT_T,INDETERMINATE_AT_T,INDETERMINATE_AT_T,JUDGE_DISAGREEMENT,INDETERMINATE_AT_T,third_judge_majority
q_5abb871e@rerun_24h,q_5abb871e,Which team does the latest Performance Index Rating leader of the Greek Basket League play for?,rerun_24h,olympiacos,temporal_align_qa,2023,VOLATILE,SLOW,CURRENT_SEEKING,CURRENT,1,3180,2000,1,JUDGE_DISAGREEMENT,p_q_5abb871e_2,VALID_AT_T,SUPERSEDED_AT_T,VALID_AT_T,JUDGE_DISAGREEMENT,VALID_AT_T,third_judge_majority
q_5ac8d92d@rerun_24h,q_5ac8d92d,When does this year's Passover start?,rerun_24h,"apr 5, 2023",freshqa,2023,SINGLE_YEAR,FAST,CURRENT_SEEKING,CURRENT,1,5000,2000,1,JUDGE_DISAGREEMENT,p_q_5ac8d92d_3,INDETERMINATE_AT_T,INDETERMINATE_AT_T,,INDETERMINATE_AT_T,INDETERMINATE_AT_T,pair_agreement
q_5ad30881@rerun_24h,q_5ad30881,"In 1967, the Republic of Biafra declared independence from which country?",rerun_24h,nigeria,triviaqa,,NOT_TIME_KEYED,TIMELESS,DATED,AS_STATED,1,623,623,1,JUDGE_DISAGREEMENT,p_q_5ad30881_0,VALID_AT_T,VALID_AT_T,,VALID_AT_T,VALID_AT_T,pair_agreement
q_5b78283a@rerun_24h,q_5b78283a,What is the hometown of the most recent Miss Arkansas winner?,rerun_24h,stuttgart,temporal_align_qa,2023,VOLATILE,FAST,CURRENT_SEEKING,CURRENT,3,2746,2746,3,SUPERSEDED_AT_T,p_q_5b78283a_3,SUPERSEDED_AT_T,SUPERSEDED_AT_T,,SUPERSEDED_AT_T,SUPERSEDED_AT_T,pair_agreement
q_5b859382@rerun_24h,q_5b859382,Who are the analysts providing commentary for the Preakness Stakes?,rerun_24h,"randy moss, jerry bailey and matt bernier",temporal_align_qa,2023,VOLATILE,SLOW,RECURRING_UNMARKED,CURRENT,2,668,629,1,INDETERMINATE_AT_T,p_q_5b859382_3|p_q_5b859382_2,INDETERMINATE_AT_T,INDETERMINATE_AT_T,,INDETERMINATE_AT_T,INDETERMINATE_AT_T,pair_agreement
q_5cb9d6ad@rerun_24h,q_5cb9d6ad,"""Who played the title role in Woody Allen's film """"Annie Hall""""?""",rerun_24h,diane keaton,triviaqa,,NOT_TIME_KEYED,TIMELESS,RECURRING_UNMARKED,CURRENT,2,10002,2802,2,VALID_AT_T,p_q_5cb9d6ad_2,VALID_AT_T,VALID_AT_T,,VALID_AT_T,VALID_AT_T,pair_agreement
q_5d7bcc7e@rerun_24h,q_5d7bcc7e,Who is the most recent recipient of the Anisfield-Wolf Book Award for Lifetime Achievement?,rerun_24h,charlayne hunter-gault,temporal_align_qa,2023,VOLATILE,FAST,CURRENT_SEEKING,CURRENT,2,9783,2802,2,JUDGE_DISAGREEMENT,q_5d7bcc7e,SUPERSEDED_AT_T,SUPERSEDED_AT_T,,SUPERSEDED_AT_T,SUPERSEDED_AT_T,pair_agreement
q_5e06e717@rerun_24h,q_5e06e717,Who is the most recent champion of the Boston Marathon Men's wheelchair division?,rerun_24h,marcel hug,temporal_align_qa,2023,VOLATILE,SLOW,CURRENT_SEEKING,CURRENT,2,2165,2000,1,JUDGE_DISAGREEMENT,p_q_5e06e717_3,VALID_AT_T,SUPERSEDED_AT_T,VALID_AT_T,JUDGE_DISAGREEMENT,VALID_AT_T,third_judge_majority
q_5e68b428@rerun_1h,q_5e68b428,From which city is the latest winner of the Bulwer-Lytton Fiction Contest?,rerun_1h,"maya pasic new york, new york",temporal_align_qa,2023,VOLATILE,FAST,CURRENT_SEEKING,CURRENT,2,2551,2551,2,SUPERSEDED_AT_T,q_5e68b428,SUPERSEDED_AT_T,SUPERSEDED_AT_T,,SUPERSEDED_AT_T,SUPERSEDED_AT_T,pair_agreement
q_5e68b428@rerun_24h,q_5e68b428,From which city is the latest winner of the Bulwer-Lytton Fiction Contest?,rerun_24h,"maya pasic new york, new york",temporal_align_qa,2023,VOLATILE,FAST,CURRENT_SEEKING,CURRENT,2,2551,2551,2,SUPERSEDED_AT_T,p_q_5e68b428_2,SUPERSEDED_AT_T,SUPERSEDED_AT_T,,SUPERSEDED_AT_T,SUPERSEDED_AT_T,pair_agreement
q_5e69097f@rerun_24h,q_5e69097f,Which school did the North Dakota Mr. Basketball Award winner attend?,rerun_24h,minot,temporal_align_qa,2023,VOLATILE,FAST,HISTORICAL,AS_STATED,1,1797,1797,1,JUDGE_DISAGREEMENT,p_q_5e69097f_1,VALID_AT_T,CONTRADICTED_AS_STATED,VALID_AT_T,JUDGE_DISAGREEMENT,VALID_AT_T,third_judge_majority
q_5eaf6b2e@rerun_24h,q_5eaf6b2e,Which team took the victory in the Fresh From Florida 250?,rerun_24h,front row motorsports,temporal_align_qa,2023,VOLATILE,MEDIUM,RECURRING_UNMARKED,CURRENT,3,3699,2804,3,JUDGE_DISAGREEMENT,p_q_5eaf6b2e_0,SUPERSEDED_AT_T,SUPERSEDED_AT_T,,SUPERSEDED_AT_T,SUPERSEDED_AT_T,pair_agreement
q_5ee0c56a@rerun_24h,q_5ee0c56a,What is the most recent massacre that took place in Ethiopia?,rerun_24h,finote selam drone strike,temporal_align_qa,2023,VOLATILE,SLOW,CURRENT_SEEKING,CURRENT,2,789,614,1,JUDGE_DISAGREEMENT,p_q_5ee0c56a_2,INDETERMINATE_AT_T,SUPERSEDED_AT_T,SUPERSEDED_AT_T,JUDGE_DISAGREEMENT,SUPERSEDED_AT_T,third_judge_majority
q_5efb60e3@rerun_12h,q_5efb60e3,Which university did the latest Outland Trophy recipient play for?,rerun_12h,texas,temporal_align_qa,2023,VOLATILE,FAST,CURRENT_SEEKING,CURRENT,1,1132,1132,1,SUPERSEDED_AT_T,q_5efb60e3,SUPERSEDED_AT_T,SUPERSEDED_AT_T,,SUPERSEDED_AT_T,SUPERSEDED_AT_T,pair_agreement
q_5f279acb@rerun_1h,q_5f279acb,Which city was the capital of California the year it became a state?,rerun_1h,san jose,freshqa,before 2022,SINGLE_YEAR,TIMELESS,HISTORICAL,AS_STATED,1,5000,2000,1,JUDGE_DISAGREEMENT,q_5f279acb,VALID_AT_T,CONTRADICTED_AS_STATED,VALID_AT_T,JUDGE_DISAGREEMENT,VALID_AT_T,third_judge_majority
q_5f279acb@rerun_24h,q_5f279acb,Which city was the capital of California the year it became a state?,rerun_24h,san jose,freshqa,before 2022,SINGLE_YEAR,TIMELESS,HISTORICAL,AS_STATED,1,5000,2000,1,JUDGE_DISAGREEMENT,p_q_5f279acb_2|p_q_5f279acb_0,VALID_AT_T,CONTRADICTED_AS_STATED,VALID_AT_T,JUDGE_DISAGREEMENT,VALID_AT_T,third_judge_majority
q_5fb43c16@rerun_24h,q_5fb43c16,"Whose March 31, 1994 appearance on Late Show with David Letterman resulted in the episode becoming the most censored in American network television talk-show history for obvious reasons?",rerun_24h,madonna,triviaqa,,NOT_TIME_KEYED,TIMELESS,DATED,AS_STATED,1,612,612,1,JUDGE_DISAGREEMENT,q_5fb43c16,VALID_AT_T,VALID_AT_T,,VALID_AT_T,VALID_AT_T,pair_agreement
q_60131439@rerun_24h,q_60131439,Which team won the American Basketball Association championship most recently?,rerun_24h,burning river buckets / indiana lyons,temporal_align_qa,2023,VOLATILE,MEDIUM,CURRENT_SEEKING,CURRENT,1,4999,2000,1,SUPERSEDED_AT_T,p_q_60131439_3,SUPERSEDED_AT_T,SUPERSEDED_AT_T,,SUPERSEDED_AT_T,SUPERSEDED_AT_T,pair_agreement
q_60502f3b@rerun_24h,q_60502f3b,Which team won the BBC Sports Personality Team of the Year Award?,rerun_24h,manchester city f.c.,temporal_align_qa,2023,VOLATILE,FAST,RECURRING_UNMARKED,CURRENT,1,5000,2000,1,SUPERSEDED_AT_T,p_q_60502f3b_1,SUPERSEDED_AT_T,SUPERSEDED_AT_T,,SUPERSEDED_AT_T,SUPERSEDED_AT_T,pair_agreement
q_60703185@rerun_24h,q_60703185,Who is the champion driver of the Indian National Rally Championship?,rerun_24h,aroor arjun rao,temporal_align_qa,2023,VOLATILE,MEDIUM,RECURRING_UNMARKED,CURRENT,1,620,620,1,JUDGE_DISAGREEMENT,p_q_60703185_3,INDETERMINATE_AT_T,SUPERSEDED_AT_T,INDETERMINATE_AT_T,JUDGE_DISAGREEMENT,INDETERMINATE_AT_T,third_judge_majority
q_60e402de@rerun_24h,q_60e402de,Which book won the Orbis Pictus Award for the most recent year awarded?,rerun_24h,blue: a history of the color as deep as the sea and as wide as the sky,temporal_align_qa,2023,VOLATILE,FAST,CURRENT_SEEKING,CURRENT,2,7897,2802,2,SUPERSEDED_AT_T,p_q_60e402de_3,SUPERSEDED_AT_T,SUPERSEDED_AT_T,,SUPERSEDED_AT_T,SUPERSEDED_AT_T,pair_agreement
q_611d707f@rerun_1h,q_611d707f,What is the television show in which Christopher McDonald most recently appeared?,rerun_1h,captain fall,temporal_align_qa,2023,VOLATILE,FAST,CURRENT_SEEKING,CURRENT,1,663,663,1,JUDGE_DISAGREEMENT,p_q_611d707f_0,INDETERMINATE_AT_T,SUPERSEDED_AT_T,VALID_AT_T,JUDGE_DISAGREEMENT,NO_MAJORITY,three_way_split
q_613da476@rerun_24h,q_613da476,Who is the winner of the most recent Grandmaster Tournament at the Biel Chess Festival?,rerun_24h,lê quang liêm,temporal_align_qa,2023,VOLATILE,MEDIUM,CURRENT_SEEKING,CURRENT,1,5000,1999,1,SUPERSEDED_AT_T,p_q_613da476_0,SUPERSEDED_AT_T,SUPERSEDED_AT_T,,SUPERSEDED_AT_T,SUPERSEDED_AT_T,pair_agreement
q_617ac749@rerun_1h,q_617ac749,Who is the current Dean of the Virginia Tech College of Architecture and Urban Studies?,rerun_1h,rosemary blieszner,temporal_align_qa,2023,VOLATILE,SLOW,CURRENT_SEEKING,CURRENT,2,4850,2000,1,SUPERSEDED_AT_T,q_617ac749,SUPERSEDED_AT_T,SUPERSEDED_AT_T,,SUPERSEDED_AT_T,SUPERSEDED_AT_T,pair_agreement
q_618650f8@rerun_1h,q_618650f8,Who is the current manager of US Monastir football team?,rerun_1h,darko nović,temporal_align_qa,2023,VOLATILE,MEDIUM,CURRENT_SEEKING,CURRENT,1,5000,2000,1,JUDGE_DISAGREEMENT,p_q_618650f8_1,SUPERSEDED_AT_T,SUPERSEDED_AT_T,,SUPERSEDED_AT_T,SUPERSEDED_AT_T,pair_agreement
q_624c6c50@rerun_24h,q_624c6c50,Who received the Country Music Association Award for Male Vocalist of the Year?,rerun_24h,chris stapleton,temporal_align_qa,2023,VOLATILE,SLOW,RECURRING_UNMARKED,CURRENT,2,5092,2000,1,JUDGE_DISAGREEMENT,p_q_624c6c50_2,SUPERSEDED_AT_T,SUPERSEDED_AT_T,,SUPERSEDED_AT_T,SUPERSEDED_AT_T,pair_agreement
q_62a24122@rerun_24h,q_62a24122,Who won the 2020 Formula 1 world driver's championship?,rerun_24h,lewis hamilton,freshqa,before 2022,SINGLE_YEAR,TIMELESS,DATED,AS_STATED,3,9092,2802,2,JUDGE_DISAGREEMENT,p_q_62a24122_1,VALID_AT_T,CONTRADICTED_AS_STATED,VALID_AT_T,JUDGE_DISAGREEMENT,VALID_AT_T,third_judge_majority
q_63335fe3@rerun_24h,q_63335fe3,Who won the top division championship at the January sumo tournament in Tokyo?,rerun_24h,takakeishō,temporal_align_qa,2023,VOLATILE,MEDIUM,RECURRING_UNMARKED,CURRENT,1,1918,1918,1,SUPERSEDED_AT_T,p_q_63335fe3_0,SUPERSEDED_AT_T,SUPERSEDED_AT_T,,SUPERSEDED_AT_T,SUPERSEDED_AT_T,pair_agreement
q_63a44892@rerun_24h,q_63a44892,Which team won the Estonian Supercup?,rerun_24h,paide,temporal_align_qa,2023,VOLATILE,SLOW,RECURRING_UNMARKED,CURRENT,1,1480,1480,1,INDETERMINATE_AT_T,p_q_63a44892_2|q_63a44892,SUPERSEDED_AT_T,INDETERMINATE_AT_T,INDETERMINATE_AT_T,JUDGE_DISAGREEMENT,INDETERMINATE_AT_T,third_judge_majority
q_63c4c1ca@rerun_24h,q_63c4c1ca,Which horse won the Oaks d'Italia most recently?,rerun_24h,shavasana,temporal_align_qa,2023,VOLATILE,FAST,CURRENT_SEEKING,CURRENT,2,729,600,1,SUPERSEDED_AT_T,p_q_63c4c1ca_1,SUPERSEDED_AT_T,SUPERSEDED_AT_T,,SUPERSEDED_AT_T,SUPERSEDED_AT_T,pair_agreement
q_645572d1@rerun_24h,q_645572d1,Which team was the runner-up in the Korvpalli Meistriliiga championship?,rerun_24h,tartu ülikool maks & moorits,temporal_align_qa,2023,VOLATILE,MEDIUM,HISTORICAL,AS_STATED,1,5000,2000,1,JUDGE_DISAGREEMENT,p_q_645572d1_1,VALID_AT_T,CONTRADICTED_AS_STATED,VALID_AT_T,JUDGE_DISAGREEMENT,VALID_AT_T,third_judge_majority
q_64800213@rerun_24h,q_64800213,Which woman was the singer with Jefferson Airplane?,rerun_24h,grace slick,triviaqa,,NOT_TIME_KEYED,TIMELESS,HISTORICAL,AS_STATED,1,538,538,1,JUDGE_DISAGREEMENT,p_q_64800213_3,VALID_AT_T,CONTRADICTED_AS_STATED,VALID_AT_T,JUDGE_DISAGREEMENT,VALID_AT_T,third_judge_majority
q_65d75670@rerun_24h,q_65d75670,"""What is the occupation of the title character in """"Finnegan's Wake"""" by James Joyce?""",rerun_24h,hod carrier,triviaqa,,NOT_TIME_KEYED,TIMELESS,RECURRING_UNMARKED,CURRENT,2,10002,2802,2,INDETERMINATE_AT_T,p_q_65d75670_0,VALID_AT_T,SUPERSEDED_AT_T,INDETERMINATE_AT_T,JUDGE_DISAGREEMENT,NO_MAJORITY,three_way_split
q_6657182b@rerun_1h,q_6657182b,Which male athlete won the Callahan Award most recently?,rerun_1h,justin burnett,temporal_align_qa,2023,VOLATILE,FAST,CURRENT_SEEKING,CURRENT,1,844,844,1,INDETERMINATE_AT_T,q_6657182b,INDETERMINATE_AT_T,INDETERMINATE_AT_T,,INDETERMINATE_AT_T,INDETERMINATE_AT_T,pair_agreement
q_6657182b@rerun_24h,q_6657182b,Which male athlete won the Callahan Award most recently?,rerun_24h,justin burnett,temporal_align_qa,2023,VOLATILE,FAST,CURRENT_SEEKING,CURRENT,1,844,844,1,INDETERMINATE_AT_T,p_q_6657182b_0,INDETERMINATE_AT_T,INDETERMINATE_AT_T,,INDETERMINATE_AT_T,INDETERMINATE_AT_T,pair_agreement
q_665a6704@rerun_24h,q_665a6704,Who is the most recent champion of the Chubb Classic?,rerun_24h,deu bernhard langer,temporal_align_qa,2023,VOLATILE,FAST,CURRENT_SEEKING,CURRENT,2,4633,2420,2,SUPERSEDED_AT_T,p_q_665a6704_2,SUPERSEDED_AT_T,SUPERSEDED_AT_T,,SUPERSEDED_AT_T,SUPERSEDED_AT_T,pair_agreement
q_66b78d55@rerun_24h,q_66b78d55,Who hosted the Juno Awards ceremony?,rerun_24h,simu liu,temporal_align_qa,2023,VOLATILE,FAST,RECURRING_UNMARKED,CURRENT,1,3771,2000,1,JUDGE_DISAGREEMENT,q_66b78d55|p_q_66b78d55_0,VALID_AT_T,INDETERMINATE_AT_T,VALID_AT_T,JUDGE_DISAGREEMENT,VALID_AT_T,third_judge_majority
q_6757b6a9@rerun_24h,q_6757b6a9,Who is the most recent recipient of the Los Angeles Film Critics Association Award for Best Director?,rerun_24h,jonathan glazer,temporal_align_qa,2023,VOLATILE,FAST,CURRENT_SEEKING,CURRENT,2,5008,1999,1,INDETERMINATE_AT_T,p_q_6757b6a9_0,SUPERSEDED_AT_T,SUPERSEDED_AT_T,,SUPERSEDED_AT_T,SUPERSEDED_AT_T,pair_agreement
q_67c87177@rerun_24h,q_67c87177,Who was the most recent recipient of the Ron McAuliffe Medal?,rerun_24h,reuben cotter,temporal_align_qa,2023,VOLATILE,MEDIUM,CURRENT_SEEKING,CURRENT,2,5010,2000,1,JUDGE_DISAGREEMENT,p_q_67c87177_1|p_q_67c87177_3,VALID_AT_T,SUPERSEDED_AT_T,VALID_AT_T,JUDGE_DISAGREEMENT,VALID_AT_T,third_judge_majority
q_6875d955@rerun_24h,q_6875d955,Who was the runner-up in the last Honinbo competition?,rerun_24h,yuta iyama,temporal_align_qa,2023,VOLATILE,MEDIUM,HISTORICAL,AS_STATED,2,9292,2802,2,JUDGE_DISAGREEMENT,p_q_6875d955_0,VALID_AT_T,CONTRADICTED_AS_STATED,INDETERMINATE_AT_T,JUDGE_DISAGREEMENT,NO_MAJORITY,three_way_split
q_68d60970@rerun_24h,q_68d60970,Who is the current title holder of the Kisei tournament in Go?,rerun_24h,ichiriki ryo,temporal_align_qa,2023,VOLATILE,SLOW,CURRENT_SEEKING,CURRENT,1,5000,2000,1,INDETERMINATE_AT_T,p_q_68d60970_2,VALID_AT_T,SUPERSEDED_AT_T,VALID_AT_T,JUDGE_DISAGREEMENT,VALID_AT_T,third_judge_majority
q_69646c02@rerun_24h,q_69646c02,How old is the most-followed user on TikTok?,rerun_24h,23 years old,freshqa,2023,SINGLE_YEAR,FAST,RECURRING_UNMARKED,CURRENT,2,2047,1984,1,JUDGE_DISAGREEMENT,p_q_69646c02_0,VALID_AT_T,SUPERSEDED_AT_T,INDETERMINATE_AT_T,JUDGE_DISAGREEMENT,NO_MAJORITY,three_way_split
q_697c0008@rerun_24h,q_697c0008,Which pitcher gave up the most recent home run that landed in McCovey Cove?,rerun_24h,anthony desclafani,temporal_align_qa,2023,VOLATILE,FAST,CURRENT_SEEKING,CURRENT,1,2690,2000,1,JUDGE_DISAGREEMENT,p_q_697c0008_3,VALID_AT_T,INDETERMINATE_AT_T,INDETERMINATE_AT_T,JUDGE_DISAGREEMENT,INDETERMINATE_AT_T,third_judge_majority
q_69b0bd6d@rerun_24h,q_69b0bd6d,Which team did the Great Britain Davis Cup team compete against in its most recent completed match?,rerun_24h,france,temporal_align_qa,2023,VOLATILE,FAST,CURRENT_SEEKING,CURRENT,1,5000,2000,1,JUDGE_DISAGREEMENT,p_q_69b0bd6d_3,SUPERSEDED_AT_T,SUPERSEDED_AT_T,,SUPERSEDED_AT_T,SUPERSEDED_AT_T,pair_agreement
q_69f7cd76@rerun_24h,q_69f7cd76,Who is the current representative of Michigan's 7th congressional district?,rerun_24h,100px elissa slotkin,temporal_align_qa,2023,VOLATILE,SLOW,CURRENT_SEEKING,CURRENT,1,1485,1485,1,SUPERSEDED_AT_T,p_q_69f7cd76_3,SUPERSEDED_AT_T,SUPERSEDED_AT_T,,SUPERSEDED_AT_T,SUPERSEDED_AT_T,pair_agreement
q_6a00b156@rerun_24h,q_6a00b156,"Of these sedimentary rocks, which one is not organic, being instead 'clastic'?",rerun_24h,shale,triviaqa,,NOT_TIME_KEYED,TIMELESS,RECURRING_UNMARKED,CURRENT,2,5017,1999,1,JUDGE_DISAGREEMENT,p_q_6a00b156_3,VALID_AT_T,SUPERSEDED_AT_T,VALID_AT_T,JUDGE_DISAGREEMENT,VALID_AT_T,third_judge_majority
q_6a6b8494@rerun_24h,q_6a6b8494,Who posted the most-liked tweet last year?,rerun_24h,elon musk,freshqa,2023,SINGLE_YEAR,FAST,RECURRING_UNMARKED,CURRENT,2,5077,2000,1,SUPERSEDED_AT_T,p_q_6a6b8494_3,VALID_AT_T,SUPERSEDED_AT_T,SUPERSEDED_AT_T,JUDGE_DISAGREEMENT,SUPERSEDED_AT_T,third_judge_majority
q_6a754bab@rerun_24h,q_6a754bab,Who is the current President of the Institute of Physics and Engineering in Medicine?,rerun_24h,dr robert farley,temporal_align_qa,2023,VOLATILE,MEDIUM,CURRENT_SEEKING,CURRENT,2,3492,2273,2,SUPERSEDED_AT_T,p_q_6a754bab_0,SUPERSEDED_AT_T,SUPERSEDED_AT_T,,SUPERSEDED_AT_T,SUPERSEDED_AT_T,pair_agreement
q_6a7dc28e@rerun_24h,q_6a7dc28e,What is the second highest-grossing Kannada movie of all time?,rerun_24h,kantara,freshqa,2022,SINGLE_YEAR,SLOW,RECURRING_UNMARKED,CURRENT,1,5000,2000,1,JUDGE_DISAGREEMENT,p_q_6a7dc28e_2,VALID_AT_T,SUPERSEDED_AT_T,VALID_AT_T,JUDGE_DISAGREEMENT,VALID_AT_T,third_judge_majority
q_6a82c062@rerun_24h,q_6a82c062,Who is the latest first-place winner of the Klein Competition?,rerun_24h,emad zolfaghari,temporal_align_qa,2023,VOLATILE,FAST,CURRENT_SEEKING,CURRENT,2,594,583,1,SUPERSEDED_AT_T,p_q_6a82c062_1,SUPERSEDED_AT_T,SUPERSEDED_AT_T,,SUPERSEDED_AT_T,SUPERSEDED_AT_T,pair_agreement
