query_id,fidelity,validity,in_evidence_valid_subset,exclusion_reason,gold_source,gold_year,freshness_class,volatility,unit_id,snapshot_round
p_q_384b354b_0,SAME,VALID_AT_T,1,,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_384b354b@rerun_24h,rerun_24h
p_q_e3c14282_1,SAME,VALID_AT_T,1,,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_e3c14282@rerun_24h,rerun_24h
p_q_41540d4e_2,JUDGE_DISAGREEMENT,VALID_AT_T,0,paraphrase_judge_disagreement,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_41540d4e@rerun_24h,rerun_24h
p_q_885ecd41_0,SAME,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_885ecd41@rerun_24h,rerun_24h
p_q_8c58ce9c_2,JUDGE_DISAGREEMENT,JUDGE_DISAGREEMENT,0,paraphrase_judge_disagreement,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_8c58ce9c@rerun_24h,rerun_24h
p_q_f1b1aa68_1,SAME,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_f1b1aa68@rerun_24h,rerun_24h
p_q_371cd160_2,SAME,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_371cd160@rerun_24h,rerun_24h
p_q_f3e7fb13_1,JUDGE_DISAGREEMENT,VALID_AT_T,0,paraphrase_judge_disagreement,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_f3e7fb13@rerun_24h,rerun_24h
p_q_bff7ff01_1,SAME,VALID_AT_T,1,,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_bff7ff01@rerun_24h,rerun_24h
p_q_06c15fe9_1,SAME,VALID_AT_T,1,,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_06c15fe9@rerun_24h,rerun_24h
p_q_b8ddab89_3,SAME,VALID_AT_T,1,,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_b8ddab89@rerun_24h,rerun_24h
p_q_3582cba5_1,SAME,INDETERMINATE_AT_T,0,validity_indeterminate_at_t,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_3582cba5@rerun_24h,rerun_24h
p_q_3b2d2b15_1,SAME,INDETERMINATE_AT_T,0,validity_indeterminate_at_t,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_3b2d2b15@rerun_24h,rerun_24h
p_q_829bbe74_0,SAME,VALID_AT_T,1,,freshqa,before 2022,TIMELESS,SINGLE_YEAR,q_829bbe74@rerun_24h,rerun_24h
p_q_4deb87ba_3,DIFFERENT,JUDGE_DISAGREEMENT,0,paraphrase_different,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_4deb87ba@rerun_24h,rerun_24h
p_q_450041cf_2,SAME,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,freshqa,2022,TIMELESS,SINGLE_YEAR,q_450041cf@rerun_24h,rerun_24h
p_q_3853dba1_0,SAME,VALID_AT_T,1,,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_3853dba1@rerun_24h,rerun_24h
p_q_a4aacc0f_1,SAME,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_a4aacc0f@rerun_24h,rerun_24h
p_q_3dd86b7b_2,SAME,VALID_AT_T,1,,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_3dd86b7b@rerun_24h,rerun_24h
p_q_ac141dc0_1,SAME,VALID_AT_T,1,,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_ac141dc0@rerun_24h,rerun_24h
p_q_3b2665fb_0,SAME,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_3b2665fb@rerun_24h,rerun_24h
p_q_bad81eda_3,SAME,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_bad81eda@rerun_24h,rerun_24h
p_q_87ca114c_2,SAME,VALID_AT_T,1,,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_87ca114c@rerun_24h,rerun_24h
p_q_bd3621d0_0,JUDGE_DISAGREEMENT,VALID_AT_T,0,paraphrase_judge_disagreement,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_bd3621d0@rerun_24h,rerun_24h
p_q_f618e806_0,SAME,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_f618e806@rerun_24h,rerun_24h
p_q_cd6b4ea7_1,SAME,INDETERMINATE_AT_T,0,validity_indeterminate_at_t,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_cd6b4ea7@rerun_24h,rerun_24h
p_q_44d9dff7_3,SAME,VALID_AT_T,1,,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_44d9dff7@rerun_24h,rerun_24h
p_q_f7de9f4e_0,SAME,VALID_AT_T,1,,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_f7de9f4e@rerun_24h,rerun_24h
p_q_0263c2b0_2,SAME,INDETERMINATE_AT_T,0,validity_indeterminate_at_t,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_0263c2b0@rerun_24h,rerun_24h
p_q_96b1bf1a_1,SAME,VALID_AT_T,1,,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_96b1bf1a@rerun_24h,rerun_24h
p_q_bd9e6870_0,SAME,SUPERSEDED_AT_T,0,validity_superseded_at_t,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_bd9e6870@rerun_24h,rerun_24h
p_q_c83007d1_2,SAME,VALID_AT_T,1,,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_c83007d1@rerun_24h,rerun_24h
p_q_23265c46_2,SAME,VALID_AT_T,1,,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_23265c46@rerun_24h,rerun_24h
p_q_cd2a5fda_2,SAME,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,freshqa,2022,TIMELESS,SINGLE_YEAR,q_cd2a5fda@rerun_24h,rerun_24h
p_q_df76af12_0,SAME,INDETERMINATE_AT_T,0,validity_indeterminate_at_t,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_df76af12@rerun_24h,rerun_24h
q_32711fba,BASE_QUERY,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_32711fba@rerun_12h,rerun_12h
q_10c25152,BASE_QUERY,VALID_AT_T,1,,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_10c25152@rerun_24h,rerun_24h
q_e7deca78,BASE_QUERY,INDETERMINATE_AT_T,0,validity_indeterminate_at_t,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_e7deca78@rerun_1h,rerun_1h
q_5f279acb,BASE_QUERY,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,freshqa,before 2022,TIMELESS,SINGLE_YEAR,q_5f279acb@rerun_1h,rerun_1h
q_00b36de6,BASE_QUERY,INDETERMINATE_AT_T,0,validity_indeterminate_at_t,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_00b36de6@rerun_24h,rerun_24h
q_fdca6dd5,BASE_QUERY,INDETERMINATE_AT_T,0,validity_indeterminate_at_t,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_fdca6dd5@rerun_12h,rerun_12h
q_440c74b3,BASE_QUERY,VALID_AT_T,1,,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_440c74b3@rerun_1h,rerun_1h
q_4efb2d83,BASE_QUERY,VALID_AT_T,1,,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_4efb2d83@rerun_24h,rerun_24h
q_0e3fb3ca,BASE_QUERY,VALID_AT_T,1,,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_0e3fb3ca@rerun_24h,rerun_24h
q_e3c14282,BASE_QUERY,VALID_AT_T,1,,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_e3c14282@rerun_12h,rerun_12h
q_db354b10,BASE_QUERY,VALID_AT_T,1,,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_db354b10@rerun_1h,rerun_1h
q_450e7484,BASE_QUERY,VALID_AT_T,1,,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_450e7484@rerun_24h,rerun_24h
q_09b65984,BASE_QUERY,VALID_AT_T,1,,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_09b65984@rerun_1h,rerun_1h
q_21593fd1,BASE_QUERY,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_21593fd1@rerun_1h,rerun_1h
q_e2f9f525,BASE_QUERY,VALID_AT_T,1,,temporal_align_qa,2023,SLOW,VOLATILE,q_e2f9f525@rerun_24h,rerun_24h
p_q_54cc8f89_3,SAME,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,temporal_align_qa,2023,FAST,VOLATILE,q_54cc8f89@rerun_24h,rerun_24h
p_q_4913788c_1,SAME,INDETERMINATE_AT_T,0,validity_indeterminate_at_t,temporal_align_qa,2023,SLOW,VOLATILE,q_4913788c@rerun_24h,rerun_24h
q_92b21278,BASE_QUERY,SUPERSEDED_AT_T,0,validity_superseded_at_t,temporal_align_qa,2023,FAST,VOLATILE,q_92b21278@rerun_24h,rerun_24h
p_q_56a62a28_2,SAME,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,temporal_align_qa,2023,FAST,VOLATILE,q_56a62a28@rerun_24h,rerun_24h
p_q_e6bc0a36_3,SAME,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,temporal_align_qa,2023,FAST,VOLATILE,q_e6bc0a36@rerun_24h,rerun_24h
q_f1d321db,BASE_QUERY,SUPERSEDED_AT_T,0,validity_superseded_at_t,temporal_align_qa,2023,MEDIUM,VOLATILE,q_f1d321db@rerun_12h,rerun_12h
p_q_41540d4e_1,SAME,VALID_AT_T,1,,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_41540d4e@rerun_24h,rerun_24h
