query_id,audits,base_query_id,base_query,paraphrase,gold_source,gold_year,freshness_class,label_llama8b,label_qwen7b,judges_agree,reused_existing,existing_verdict,final_label
p_q_adf4be31_0,heldout_400,q_adf4be31,Who is the present principal of Ranabima Royal College?,Who is currently heading Ranabima Royal College as an principal?,temporal_align_qa,2023,SLOW,SAME,SAME,1,0,,SAME
p_q_ecea34ae_0,heldout_400,q_ecea34ae,Which team was the runner-up in the latest North Kerry Senior Football Championship final?,Who claimed the second place in the most recent North Kerry Senior Football Championship final?,temporal_align_qa,2023,SLOW,SAME,SAME,1,0,,SAME
p_q_0c7e44a5_0,heldout_400,q_0c7e44a5,Who is the current senator representing the Lagos West Senatorial District?,Can you tell me the name of the current senator from Lagos West Senatorial District?,temporal_align_qa,2023,SLOW,SAME,SAME,1,0,,SAME
p_q_37fa4f89_0,heldout_400,q_37fa4f89,Who is currently serving as the Attorney General of Texas?,Who holds the position of Attorney General in Texas at presently?,temporal_align_qa,2023,SLOW,SAME,SAME,1,0,,SAME
p_q_8892bc4b_2,heldout_400,q_8892bc4b,Where was the BBL Trophy Final most recently held?,Where did the BBL Trophy Final occur most recently?,temporal_align_qa,2023,SLOW,SAME,SAME,1,0,,SAME
p_q_7be67437_0,heldout_400,q_7be67437,Who is the current kit manufacturer for Trabzonspor?,What company is presently in charge of producing the Trabzonspor kit?,temporal_align_qa,2023,SLOW,SAME,SAME,1,0,,SAME
p_q_36e2eae5_2,heldout_400,q_36e2eae5,Who is currently serving as the U.S. Representative for Maine's 2nd congressional district?,Who currently holds the 2nd congressional district in Maine's U.S. Representative position?,temporal_align_qa,2023,SLOW,SAME,SAME,1,0,,SAME
p_q_3cae62d9_1,heldout_400,q_3cae62d9,Who is the current representative for Calgary-Shaw in the Legislative Assembly?,Who represents Calgary-Shaw in the Legislative Assembly at present?,temporal_align_qa,2023,SLOW,SAME,SAME,1,0,,SAME
p_q_baf11e36_2,heldout_400,q_baf11e36,Which party does the current second deputy speaker of the Parliament of Finland represent?,With which political party is the second deputy speaker of Finland's Parliament in position?,temporal_align_qa,2023,SLOW,SAME,SAME,1,0,,SAME
p_q_2e0c6ace_2,heldout_400,q_2e0c6ace,Who is currently serving as the Secretary of the Pennsylvania Department of Health?,Who currently holds the position of Secretary in the Pennsylvania Department of Health?,temporal_align_qa,2023,SLOW,SAME,SAME,1,0,,SAME
p_q_593f6d73_3,heldout_400,q_593f6d73,What is the name of the school that came in eighth in the South Australian Head of the River race?,What is the identity of the school that secured the eighth position in the South Australian Head Of The River race?,temporal_align_qa,2023,SLOW,SAME,SAME,1,0,,SAME
p_q_dd9fd589_2,heldout_400,q_dd9fd589,How many tornadoes were classified as F3/EF3?,How many tornados met classification F3/EF3?,temporal_align_qa,2023,SLOW,SAME,SAME,1,0,,SAME
p_q_69f7cd76_3,heldout_400,q_69f7cd76,Who is the current representative of Michigan's 7th congressional district?,Which politician currently serves in Michigan's 7th congressional district?,temporal_align_qa,2023,SLOW,SAME,SAME,1,0,,SAME
p_q_9432e97c_0,heldout_400,q_9432e97c,"Whose likeness did Republicans propose putting on the dime, in 2003?",Who was the closest friend that Republicans raised in 2003?,triviaqa,,TIMELESS,DIFFERENT,DIFFERENT,1,0,,DIFFERENT
p_q_fd2b644e_0,heldout_400,q_fd2b644e,"Batting, Cornerstones, Sashing and Layer Cake are all terms used in which handicraft?","Batting, Cornerstones, Sashing and Layer Cake are all related terms used in popular history to describe building activities.",triviaqa,,TIMELESS,SAME,DIFFERENT,0,0,,JUDGE_DISAGREEMENT
p_q_008dbbf5_1,heldout_400,q_008dbbf5,"The cyclepath/footpath in Devon which follows the Rivers Taw and Torridge is named after which eponymous persecuted animal in the 1926 book by Henry Williamson, made into a film in 1979?","Determine the name of the animal that was targeted by London's Rivers Taw in Henry Williamson'Stormy Cat series? Also, note down The Ballston Road is located on England House.",triviaqa,,TIMELESS,SAME,DIFFERENT,0,0,,JUDGE_DISAGREEMENT
p_q_cff65f30_2,heldout_400,q_cff65f30,The babirusa is a wild variety of which domesticated animal?,"What carnivorous creature is commonly referred to as the ""babirusa,"" specifically known as this one?",triviaqa,,TIMELESS,SAME,SAME,1,0,,SAME
p_q_fc47ce8e_3,heldout_400,q_fc47ce8e,On what date did the Berlin Wall fall?,Do you know when the building of Berlin was destroyed?,freshqa,before 2022,TIMELESS,SAME,DIFFERENT,0,0,,JUDGE_DISAGREEMENT
p_q_b6529205_3,heldout_400,q_b6529205,"Bort or boart refers to waste/inferior what, used for industrial purposes?",What is the related international occupational term for wasted substance?,triviaqa,,TIMELESS,SAME,DIFFERENT,0,0,,JUDGE_DISAGREEMENT
p_q_8f04e897_0,heldout_400,q_8f04e897,In cricket what score is known as 'Nelson'?,What value of dismissal do you give to a ball in the game of cricket?,triviaqa,,TIMELESS,SAME,DIFFERENT,0,0,,JUDGE_DISAGREEMENT
p_q_9ffc1ed9_0,heldout_400,q_9ffc1ed9,"""The opening sequence of the film """"Airplane"""" (also entitled """"Flying High"""") is a parody of which film?""","""The title of the film (title) called its opening scene a parody?"" Related Responses: Where did all these scenes come together on one page, just in case. Besides this movie (by Disney Universal fame), it might make some good standalone extracts because we're supposed to be films from 80 Quirky Parties.""",triviaqa,,TIMELESS,DIFFERENT,DIFFERENT,1,0,,DIFFERENT
p_q_6e543930_1,heldout_400,q_6e543930,The land of Azeroth features in which video game?,Where can we find a simulation of world building in The Land of Azeroth game development?,triviaqa,,TIMELESS,SAME,DIFFERENT,0,0,,JUDGE_DISAGREEMENT
p_q_f618e806_2,heldout_400,q_f618e806,In which US city is the National Air and Space Museum?,"What is the designated area of the National Air and Space Museum in Los Angeles, California?",triviaqa,,TIMELESS,DIFFERENT,DIFFERENT,1,0,,DIFFERENT
p_q_c9965b56_2,heldout_400,q_c9965b56,"During the 1900s, Olivetti, Olympia, Underwood, Smith Corona, and Remington were famous makers of?","I'm curious to know who made famous chairs from Olivetti, Olympia and the six Arms established in Italy starting in the 1900.",triviaqa,,TIMELESS,SAME,DIFFERENT,0,1,DIFFERENT,DIFFERENT
p_q_35e41392_1,heldout_400,q_35e41392,"Which constellation, that lies between Cancer and Virgo, contains the stars called Regulus, Denebola, Regulus, Wolf 359, Gliese 436, and Algieba?","Which constellation has stars including the Aztec Aphoris, Asheroes, Radius and Argentores; Regulus, Denebola; Wolf, Geishinia, Galaxie, Bengalium, Freud, Algieba?",triviaqa,,TIMELESS,SAME,DIFFERENT,0,0,,JUDGE_DISAGREEMENT
p_q_83e37c6e_2,heldout_400,q_83e37c6e,"""""""The quality of mercy is not strained, It droppeth as the gentle rain from heaven"""" is spoken by which Shakespearean character?""","In which Shakespeare play does the line, ""Let there be no contrived obstructed light,"" speak with which strand of mercy only chill like ""trembling on water ... Tucumlum""?",triviaqa,,TIMELESS,SAME,DIFFERENT,0,0,,JUDGE_DISAGREEMENT
p_q_9f07f1e2_3,heldout_400,q_9f07f1e2,'Red Lion' was for may years accepted as the most popular pubname in Great Britain. What pub name has now succeeded this?,"During the 50s, Red Lion and the Greyhound were followed by Yellow London before Everton. Which pub is considered to have been more popular?",triviaqa,,TIMELESS,SAME,DIFFERENT,0,0,,JUDGE_DISAGREEMENT
p_q_3a68f125_0,heldout_400,q_3a68f125,Which official knocks three times on the doors to the chamber of the House of Commons at the state opening of a British parliament?,"In public viewings, which government spokesperson challenges the topic by knocking on three chances when the House of Commons is opened?",triviaqa,,TIMELESS,SAME,DIFFERENT,0,0,,JUDGE_DISAGREEMENT
p_q_2ba29c4f_0,heldout_400,q_2ba29c4f,Who was the US Attorney General to J F Kennedy?,Who was the personal assistant to J F Kennedy as her legal representative in Washington D.C.?,triviaqa,,TIMELESS,SAME,DIFFERENT,0,0,,JUDGE_DISAGREEMENT
p_q_3122ceda_0,heldout_400,q_3122ceda,"According to the Bible, what are three theological virtues?",Provide the Bible's advice on three positive aspects pertaining to theology.,triviaqa,,TIMELESS,SAME,SAME,1,0,,SAME
p_q_2db8b371_3,heldout_400,q_2db8b371,Which year saw the dissolution of the Soviet Union?,When was Soviet Union to collapse?,triviaqa,,TIMELESS,SAME,SAME,1,0,,SAME
p_q_8ea4bd29_2,heldout_400,q_8ea4bd29,In which country is the Great Sandy Desert,"Have you ever mapped out the Great Sandy Desert, and where in terms of geography it is situated?",triviaqa,,TIMELESS,SAME,DIFFERENT,0,0,,JUDGE_DISAGREEMENT
p_q_a867a828_1,heldout_400,q_a867a828,How many points would you get for the word Scrabble in a game of Scrabble?,What is the rating system for a word used in Scrabble during scrubbing?,triviaqa,,TIMELESS,SAME,DIFFERENT,0,0,,JUDGE_DISAGREEMENT
p_q_86cdf888_2,heldout_400,q_86cdf888,What is the SI unit of temperature?,Which is the central heating unit in Standard Industrial Unit (SI)?,triviaqa,,TIMELESS,SAME,DIFFERENT,0,0,,JUDGE_DISAGREEMENT
p_q_4efb2d83_3,heldout_400,q_4efb2d83,"What name was given to Colleen LaRose, who was accused of conspiring with fighters overseas and pledging to commit murder in the name of a Muslim holy war, and pleaded not guilty in court in Philadelphia in March 2010?","What was the name of Colleen LaRose, known to her mother and sister for supposedly agreeing to participate in a proxy war with international fighters and offering fatalities in it in the interest of US citizens involved in Mahomet's holy War?",triviaqa,,TIMELESS,SAME,SAME,1,0,,SAME
p_q_5cb9d6ad_2,heldout_400,q_5cb9d6ad,"""Who played the title role in Woody Allen's film """"Annie Hall""""?""","Whose appearance was made in Woody Allen's 1902 picture ""Annie Hall"" and how did they achieve that recognition?",triviaqa,,TIMELESS,SAME,DIFFERENT,0,0,,JUDGE_DISAGREEMENT
p_q_bbdfff0f_2,heldout_400,q_bbdfff0f,What was the first operational image taken by the James Webb Space Telescope?,What was the primary working representation captured by the James Webb Space Telescope?,freshqa,2022,TIMELESS,SAME,SAME,1,0,,SAME
p_q_90cb856a_3,heldout_400,q_90cb856a,Which Cornish cheese uses nettles as an ingredient?,Do you know of any Swiss cheese made using nettles?,triviaqa,,TIMELESS,SAME,DIFFERENT,0,0,,JUDGE_DISAGREEMENT
p_q_7a2157d8_3,heldout_400,q_7a2157d8,"What possession of 'wild west' star Annie Oakley sold at a 2012 auction for $143,000?","Seeking information on Annie Oakley's possession that peaked at the 2012 auction for $143,000.",triviaqa,,TIMELESS,SAME,SAME,1,0,,SAME
p_q_cb9cc202_0,heldout_400,q_cb9cc202,In what year was Alaska sold to the US?,When was occupied by Alaska all over the US?,triviaqa,,TIMELESS,DIFFERENT,DIFFERENT,1,0,,DIFFERENT
p_q_c6b40080_1,heldout_400,q_c6b40080,Which bird of the pigeon family was found in huge numbers in North America until the 19th century but then went into decline due to hunting and became extinct in 1914?,Which species of pigeon was present in North America for many years until the 19th century but underwent scientific destruction as a result of hunting?,triviaqa,,TIMELESS,SAME,SAME,1,0,,SAME
p_q_df1576bb_1,heldout_400,q_df1576bb,Which former Big Brother contestant who was famous for quotes such as what is the opposite of opposite? and do fish get thirsty? and later went on to present Braniac: Science Abuse on Sky television?,"Which previous guest made an appearance on Big Brother who was famous for his humorous monologues regarding the opposite of words and doll effects differ at times, as well as being one of the presenters of Braniac: Science Abuse on Sky TV?",triviaqa,,TIMELESS,SAME,SAME,1,0,,SAME
p_q_2a87233c_3,heldout_400,q_2a87233c,"Little Big Horn, the scene of Custer's last stand, is in which US state?",In which state does Custer's final stand took place from on l.a. of Little Buenaventura?,triviaqa,,TIMELESS,SAME,DIFFERENT,0,0,,JUDGE_DISAGREEMENT
p_q_dbf0307d_2,heldout_400,q_dbf0307d,A 'Chorkie' is a dog hybrid obtained by crossing a Yorkshire Terrier with which other breed?,"What type of crossbreed is a suitable match for 'Chorkies', or other types of dog hybrids?",triviaqa,,TIMELESS,SAME,SAME,1,0,,SAME
p_q_3484eada_3,heldout_400,q_3484eada,"As at January 2015 who is the only person to have held all the major offices of State in the UK – Prime Minister, Chancellor of the Exchequer, Foreign Secretary and Home Secretary","Since January 2015, who occupied all major positions of State in the UK (Prime Minister, Chancellor of the Exchequer, Foreign Secretary and Home secretary), is known to man?",triviaqa,,TIMELESS,SAME,DIFFERENT,0,0,,JUDGE_DISAGREEMENT
p_q_b38e651d_3,heldout_400,q_b38e651d,What air mattress genericized trademark is a portmanteau of its two-word description?,What is some air mattress that was genericized into 2 words using only two short prefixes as a descriptor?,triviaqa,,TIMELESS,SAME,SAME,1,0,,SAME
p_q_c9965b56_3,heldout_400,q_c9965b56,"During the 1900s, Olivetti, Olympia, Underwood, Smith Corona, and Remington were famous makers of?","With whom was this motorcycle made famous in the 20th century: Olivetti, Olympia, Underwood, Smith Corona and Remington?",triviaqa,,TIMELESS,SAME,DIFFERENT,0,0,,JUDGE_DISAGREEMENT
p_q_8f04e897_1,heldout_400,q_8f04e897,In cricket what score is known as 'Nelson'?,What is the significance of the name 'Nelson' in cricket?,triviaqa,,TIMELESS,SAME,SAME,1,1,SAME,SAME
p_q_bc586d32_0,heldout_400,q_bc586d32,How many rings are on the Audi car logo?,How many bezels are there on an Audi logo?,triviaqa,,TIMELESS,SAME,SAME,1,0,,SAME
p_q_ddf45443_3,heldout_400,q_ddf45443,Which North Sea port lies at the mouth of the Riyer Esk?,Identify the port located at the Riyer Esk’s estuary.,triviaqa,,TIMELESS,SAME,SAME,1,0,,SAME
p_q_52507e09_0,heldout_400,q_52507e09,I what year did the 'Cod' war between Britain and Iceland begin?,When did the war with Britain over named 'Cod' started?,triviaqa,,TIMELESS,SAME,SAME,1,0,,SAME
p_q_30cbc023_2,heldout_400,q_30cbc023,"Herodotus, one of the earliest writers now to be called a historian, lived when?","At which time in history did Herodotus, a former writer considered one of the country's premiere historians, begin his work?",triviaqa,,TIMELESS,SAME,SAME,1,0,,SAME
p_q_50abcf1d_0,heldout_400,q_50abcf1d,"Britain's first stretch of motorway, opened in December 1958, bypassed which town (now officially a city) ?",Which city in Britain was excluded from the first-ever motorway route when it opened up in December 1958?,triviaqa,,TIMELESS,SAME,SAME,1,0,,SAME
p_q_2d02fb45_2,heldout_400,q_2d02fb45,The Tyrol is a region in which mountain range?,What is the appellation of the mountain range that encompasses Tyrol?,triviaqa,,TIMELESS,SAME,SAME,1,0,,SAME
p_q_746185c8_2,heldout_400,q_746185c8,"Ngati Toa, a New Zealand tribal group won the intellectual property rights to what?","Which territory of intellectual property rights were awarded to the Ngati Toa, a Native people living in New Zealand?",triviaqa,,TIMELESS,SAME,SAME,1,0,,SAME
p_q_bf2150c7_3,heldout_400,q_bf2150c7,"Wroxeter, the site of the Roman city of Viroconium Cornoviorum, is in which English county?","What part of England is Wroxeter, the location where the Roman city of Viroconium Cornoviorum grew?",triviaqa,,TIMELESS,SAME,SAME,1,0,,SAME
p_q_2d2c3ec0_0,heldout_400,q_2d2c3ec0,"November 27, 1701 saw the birth of a Swedish astronomer, who proposed what temperature scale where in which water freezes at 0 degrees and boils at 100 degrees?","The theory behind the temperature scale where water freezes at 0 degrees and boils 100 degrees was first introduced by a Swedish astronomer on November 27, 1701.",triviaqa,,TIMELESS,SAME,SAME,1,0,,SAME
p_q_98d7f7da_2,heldout_400,q_98d7f7da,The 'degree' symbol ° indicates what variation of a musical chord?,What is the degree of a musical chord represented by the special notation °?,triviaqa,,TIMELESS,SAME,SAME,1,0,,SAME
p_q_2d02fb45_1,heldout_400,q_2d02fb45,The Tyrol is a region in which mountain range?,Does the Tyrol region encompass a mountain range?,triviaqa,,TIMELESS,SAME,DIFFERENT,0,0,,JUDGE_DISAGREEMENT
p_q_384b354b_0,heldout_400,q_384b354b,"As at 2012 Nisiyama Onsen Keiunkan, a hot spring hotel in Hayakawa, Yamanashi, Japan, is officially regarded as being what world-record-holding business?","In 2012, Nisiyama Onsen Keiunkan in Hayakawa, Yamanashi, Japan is declared as the world-record-breaking hotel. What company holds this record?",triviaqa,,TIMELESS,SAME,SAME,1,0,,SAME
p_q_e3c14282_1,heldout_400,q_e3c14282,Which tendon joins the calf muscle to the heel bone,The Achilles' tendon that links the calf muscle to the heel bone?,triviaqa,,TIMELESS,SAME,SAME,1,0,,SAME
p_q_41540d4e_2,heldout_400,q_41540d4e,What unusual means of transport connects North Greenwich to the Royal Docks?,Is there a distinctive route between the Royal Docks and North Greenwich?,triviaqa,,TIMELESS,SAME,DIFFERENT,0,0,,JUDGE_DISAGREEMENT
p_q_885ecd41_0,heldout_400,q_885ecd41,"What was the first name of Mr. Braille, who devised a system allowing blind people to read and write?",Can you tell me the original name of Mr. Braille who invented a way to communicate with people who cannot read or write?,triviaqa,,TIMELESS,SAME,SAME,1,0,,SAME
p_q_8c58ce9c_2,heldout_400,q_8c58ce9c,The Macrocarpa tree is native to what continent?,In which geographic area is the Macrocarpa tree commonly found?,triviaqa,,TIMELESS,SAME,DIFFERENT,0,0,,JUDGE_DISAGREEMENT
p_q_f1b1aa68_1,heldout_400,q_f1b1aa68,Which common wildflowers belong to the Galanthus family?,Could you name a few Galanthus family of flowers that are typically encountered?,triviaqa,,TIMELESS,SAME,SAME,1,0,,SAME
p_q_371cd160_2,heldout_400,q_371cd160,What name is given to the unit of electrical power represented by a current of 1 ampere flowing through a circuit whose potential difference is 1 volt?,"An electrical circuit with a current of 1 ampere and potential difference equal to 1, what is the new unit of measurement for power?",triviaqa,,TIMELESS,SAME,SAME,1,0,,SAME
p_q_f3e7fb13_1,heldout_400,q_f3e7fb13,"Hazel, filbert, and kola are all types of what?","Is it usual to link Hazel, filbert, and kola in different definitions?",triviaqa,,TIMELESS,SAME,DIFFERENT,0,0,,JUDGE_DISAGREEMENT
p_q_bff7ff01_1,heldout_400,q_bff7ff01,In which country would you find budgerigars in their natural habitat?,Where are budgerigars naturally found?,triviaqa,,TIMELESS,SAME,SAME,1,0,,SAME
p_q_06c15fe9_1,heldout_400,q_06c15fe9,What colour is Santa Claus' belt?,Can you inform me about the hue of Santa's belt?,triviaqa,,TIMELESS,SAME,SAME,1,0,,SAME
p_q_b8ddab89_3,heldout_400,q_b8ddab89,What was the more common name for the German World War II dive bomber the Junkers Ju 87?,"What was the Junkers Ju 87, a dive bomber used by The German during World War II, known as before?",triviaqa,,TIMELESS,SAME,SAME,1,0,,SAME
p_q_3582cba5_1,heldout_400,q_3582cba5,"""Who wrote the plays """"The Seagull"""", """"The Cherry Orchard"""", """"The Three Sisters"""" and """"Uncle Vanya""""?""","Do we know whom authored """"The Seagull"","" "" The Cherry Orchard"""", "" ""Two Sisters"""" and ""Uncle Vanya""?""",triviaqa,,TIMELESS,SAME,SAME,1,0,,SAME
p_q_3b2d2b15_1,heldout_400,q_3b2d2b15,"October 4th 1910, which European monarch was deposed and fled on the Royal Yacht 'Amelia' to Gibraltar?","Who was the designated European King that was ousted from his position and exiled to Gibraltar on October 4th, 1910 aboard the Royal Yacht 'Amelia?'",triviaqa,,TIMELESS,SAME,SAME,1,0,,SAME
p_q_829bbe74_0,heldout_400,q_829bbe74,What was the kanji of the year in 2021?,What was the 2021 year-totaling kanji?,freshqa,before 2022,TIMELESS,SAME,SAME,1,0,,SAME
p_q_4deb87ba_3,heldout_400,q_4deb87ba,Which English town is twinned with Disney World?,What is the English town that shares a distance with Disney World?,triviaqa,,TIMELESS,DIFFERENT,DIFFERENT,1,0,,DIFFERENT
p_q_450041cf_2,heldout_400,q_450041cf,"Who won the 2022 Nobel Prize in Chemistry from University of Copenhagen, Denmark?","Which student from the University of Copenhagen, Denmark has been confirmed to be awarded the Nobel Prize in Chemistry for 2022?",freshqa,2022,TIMELESS,SAME,SAME,1,0,,SAME
p_q_3853dba1_0,heldout_400,q_3853dba1,The National Trust property Clouds Hill in Dorset was the home of which military man and writer?,"Which military member and author lived on Clouds Hill, a National Trust grounds in Dorset?",triviaqa,,TIMELESS,SAME,SAME,1,0,,SAME
p_q_a4aacc0f_1,heldout_400,q_a4aacc0f,What colour is copper sulphate?,What shade does copper sulphate possess?,triviaqa,,TIMELESS,SAME,SAME,1,0,,SAME
p_q_3dd86b7b_2,heldout_400,q_3dd86b7b,What was the name given to actions by Timothy McVeigh on 19 April 1995 at the Alfred P. Murrah Federal Building?,What was the expression used to describe Timothy McVeigh's actions on 19 April 1995 at the Alfred P. Murrah Federal Building?,triviaqa,,TIMELESS,SAME,SAME,1,0,,SAME
p_q_ac141dc0_1,heldout_400,q_ac141dc0,"Which sport features line-outs, scrums and conversions?","What sporting event incorporates line-outs, scrums and conversions?",triviaqa,,TIMELESS,SAME,SAME,1,0,,SAME
p_q_3b2665fb_0,heldout_400,q_3b2665fb,Who wrote the musical We Will Rock You in collaboration with Queen members Brian May and Roger Taylor?,With whom did the musical We Will Rock You collaborate with Brian May and Roger Taylor?,triviaqa,,TIMELESS,SAME,SAME,1,0,,SAME
p_q_bad81eda_3,heldout_400,q_bad81eda,"'Blurred Lines' was the biggest selling single record of 2013, who recorded it?","What is the name of the singer who made 'Blurred Lines', top-selling single record in 2013?",triviaqa,,TIMELESS,SAME,SAME,1,0,,SAME
p_q_87ca114c_2,heldout_400,q_87ca114c,For which daily newspaper does Frederick Forsyth write?,What is the name of the daily newspaper that Frederick Forsyth writes for?,triviaqa,,TIMELESS,SAME,SAME,1,0,,SAME
p_q_bd3621d0_0,heldout_400,q_bd3621d0,In which year was the Aberfan Disaster?,At what time did the Aberfan Disaster occur?,triviaqa,,TIMELESS,SAME,DIFFERENT,0,0,,JUDGE_DISAGREEMENT
p_q_f618e806_0,heldout_400,q_f618e806,In which US city is the National Air and Space Museum?,In which American city is the National Air and Space Museum situated?,triviaqa,,TIMELESS,SAME,SAME,1,0,,SAME
p_q_cd6b4ea7_1,heldout_400,q_cd6b4ea7,"""In 1985 the Greenpeace protest ship """"Rainbow Warrior"""" was bombed and sunk by French agents in which harbour?""","What harbor did the Greenpeace protest ship ""Rainbow Warrior"" sink after being bombed by French agents in 1985?",triviaqa,,TIMELESS,SAME,SAME,1,0,,SAME
p_q_44d9dff7_3,heldout_400,q_44d9dff7,At which battle of 1403 did Henry 'Hotspur' Percy die?,During which battle of 1403 did Henry 'Hotspur' Percy pass away?,triviaqa,,TIMELESS,SAME,SAME,1,0,,SAME
p_q_f7de9f4e_0,heldout_400,q_f7de9f4e,Which Formula One Grand Prix Circuit has corners named Anthony Noghes and La Rascasse?,In which Grand Prix Circuit of Formula One is Anthony Noghes and La Rascasse the corners named?,triviaqa,,TIMELESS,SAME,SAME,1,0,,SAME
p_q_0263c2b0_2,heldout_400,q_0263c2b0,The River Thames has its source in which county?,From which county does the River Thames flow?,triviaqa,,TIMELESS,SAME,SAME,1,0,,SAME
p_q_96b1bf1a_1,heldout_400,q_96b1bf1a,Who was captain of the England men's cricket team during the 2015 One Day International World Cup?,Who led the England men's cricket team in the One Day International World Cup of 2015?,triviaqa,,TIMELESS,SAME,SAME,1,1,SAME,SAME
p_q_bd9e6870_0,heldout_400,q_bd9e6870,"Which architect, President of the Royal Academy from 2004 to 2011, is responsible for the National Space Centre in Leicester and the Eden Project in Cornwall?",Which architect was designated as the President of the Royal Academy from 2004 to 2011 and has had management roles for the National Space Centre in Leicester and the Eden Project situated in Cornwall?,triviaqa,,TIMELESS,SAME,SAME,1,0,,SAME
p_q_c83007d1_2,heldout_400,q_c83007d1,Which 13th century English philosopher and scientist was known as 'Doctor Mirabilis'?,"Who did 'Doctor Mirabilis', the famous philosopher and scientist of 13th century England?",triviaqa,,TIMELESS,SAME,SAME,1,0,,SAME
p_q_23265c46_2,heldout_400,q_23265c46,El Capitan was free climbed is January 2015 - in which US National Park is it found?,"Which US national park where I can find El Capitan in January 2015, free climbing?",triviaqa,,TIMELESS,SAME,SAME,1,0,,SAME
p_q_cd2a5fda_2,heldout_400,q_cd2a5fda,How many years did it take for the population of the world to reach 8 billion from 7 billion?,How many years did it take for the world's population to increase from 7 billion to 8 billion?,freshqa,2022,TIMELESS,SAME,SAME,1,0,,SAME
p_q_df76af12_0,heldout_400,q_df76af12,Two shipping forecast areas touch the coast of Denmark: German Bight and which other?,Two estimated shipping forecast areas border the coast of Denmark; German Bight and another place?,triviaqa,,TIMELESS,SAME,SAME,1,0,,SAME
p_q_54cc8f89_3,heldout_400,q_54cc8f89,Who is the top scorer in the current Allsvenskan season?,"As far as goal counts go, who is the top scorer of today's Allsvenska season?",temporal_align_qa,2023,FAST,SAME,SAME,1,0,,SAME
p_q_4913788c_1,heldout_400,q_4913788c,What role is performed by the latest aircraft type added to the Executive Transport Wing of the German Air Force?,"As per the latest aircraft type added to the Executive Transport Wing of the German Air Force, what function does it carry out?",temporal_align_qa,2023,SLOW,SAME,SAME,1,0,,SAME
p_q_56a62a28_2,heldout_400,q_56a62a28,What is the title of the book that won the Ethel Turner Prize for Young People's Literature recently?,"Recently, what book was recognized for winning the Ethel Turner Prize in Young People's Literature?",temporal_align_qa,2023,FAST,SAME,SAME,1,0,,SAME
p_q_e6bc0a36_3,heldout_400,q_e6bc0a36,What is the title of the most recent Christina Stead Prize for Fiction winning book?,What was the fiction book that secured the last Christina Stead Prize?,temporal_align_qa,2023,FAST,SAME,SAME,1,0,,SAME
p_q_41540d4e_1,heldout_400,q_41540d4e,What unusual means of transport connects North Greenwich to the Royal Docks?,What an extraordinary ways of proximate the Royal Docks in North Greenwich?,triviaqa,,TIMELESS,SAME,SAME,1,0,,SAME
