audit,query_id,query,gold,fc,t,in_S,arms,sttl_k1_8_present
heldout_400,p_q_44d9dff7_3,During which battle of 1403 did Henry 'Hotspur' Percy pass away?,Shrewsbury,TIMELESS,534039.7143210177,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_f7de9f4e_0,In which Grand Prix Circuit of Formula One is Anthony Noghes and La Rascasse the corners named?,Monaco,TIMELESS,511870.9672526544,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_e32d9c63_3,What's the name of this US river between St. Paul and Minneapolis?,Mississippi,TIMELESS,330125.1755674778,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_0263c2b0_2,From which county does the River Thames flow?,Gloucestershire,TIMELESS,198642.95046139785,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_96b1bf1a_1,Who led the England men's cricket team in the One Day International World Cup of 2015?,Eoin) MORGAN,TIMELESS,401672.57669100136,False,fresh|fc|sttl_k1_16,0
heldout_400,p_q_bd9e6870_0,Which architect was designated as the President of the Royal Academy from 2004 to 2011 and has had management roles for the National Space Centre in Leicester and the Eden Project situated in Cornwall?,SIR NICHOLAS GRIMSHAW,TIMELESS,587842.6980908558,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_c83007d1_2,"Who did 'Doctor Mirabilis', the famous philosopher and scientist of 13th century England?",ROGER BACON,TIMELESS,551625.9070852337,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_23265c46_2,"Which US national park where I can find El Capitan in January 2015, free climbing?",YOSEMITE,TIMELESS,273981.7025692391,False,fresh|fc|sttl_k1_16,0
heldout_400,p_q_cd2a5fda_2,How many years did it take for the world's population to increase from 7 billion to 8 billion?,11 years,TIMELESS,587143.158940574,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_df76af12_0,Two estimated shipping forecast areas border the coast of Denmark; German Bight and another place?,Fisher,TIMELESS,310783.4854247668,False,fresh|fc|sttl_k1_16,0
heldout_400,q_32711fba,Who was Britain’s Prime Minister before Winston Churchill’s first term in office?,Neville Chamberlain,TIMELESS,74063.61982676137,True,fresh|fc|sttl_k1_16,0
heldout_400,q_10c25152,Who was appointed the first woman cabinet minister in the UK?,Margaret Bondfield,TIMELESS,290483.75836256926,True,fresh|fc|sttl_k1_16,0
heldout_400,q_e7deca78,"""When Johnny Weissmuller left a championship career in sport to star in """"Tarzan"""" films, what sport did he leave?""",Swimming,TIMELESS,4760.805960417077,True,fresh|fc|sttl_k1_16,0
heldout_400,q_5f279acb,Which city was the capital of California the year it became a state?,San Jose,TIMELESS,32344.131815876997,True,fresh|fc|sttl_k1_16,0
heldout_400,q_00b36de6,Which game has the nickname 'Nero's Game' and is probably the oldest dice game still played?,BACKGAMMON,TIMELESS,260151.69288321218,True,fresh|fc|sttl_k1_16,0
heldout_400,q_fdca6dd5,What colour are post/mail boxes in Morocco?,Yellow,TIMELESS,63856.55468335728,False,fresh|fc|sttl_k1_16,0
heldout_400,q_440c74b3,Odette and Prince Siegfried are lovers in which ballet?,SWAN LAKE,TIMELESS,39684.02963511908,True,fresh|fc|sttl_k1_16,0
heldout_400,q_4efb2d83,"What name was given to Colleen LaRose, who was accused of conspiring with fighters overseas and pledging to commit murder in the name of a Muslim holy war, and pleaded not guilty in court in Philadelphia in March 2010?",Jihad Jane,TIMELESS,134082.24622437643,True,fresh|fc|sttl_k1_16,0
heldout_400,q_0e3fb3ca,"What famous event for daredevils happens in Pamplona, Spain?",Running of the Bulls,TIMELESS,167350.6026443889,True,fresh|fc|sttl_k1_16,0
heldout_400,q_e3c14282,Which tendon joins the calf muscle to the heel bone,Achilles,TIMELESS,56817.18914817689,True,fresh|fc|sttl_k1_16,0
heldout_400,q_db354b10,Which four-letter word means ‘the prong of a fork’?,TINE,TIMELESS,34379.84085185857,True,fresh|fc|sttl_k1_16,0
heldout_400,q_450e7484,"How high in feet, normally, is a standard basketball hoop off the ground?",Ten feet,TIMELESS,132966.03255604545,True,fresh|fc|sttl_k1_16,0
heldout_400,q_09b65984,What is the chemical compound Calcium Oxide commonly known as?,Quicklime (or burnt lime),TIMELESS,26290.08748185058,True,fresh|fc|sttl_k1_16,0
heldout_400,q_21593fd1,"""The album """"Good Girl Gone Bad"""" was the number 1 selling album in the UK in 2009 with sales of 1.5 million. Who was the singer?""",RIHANNA,TIMELESS,23587.045712989693,True,fresh|fc|sttl_k1_16,0
heldout_400,q_e2f9f525,Who is currently representing the 3rd congressional district of Nebraska in the U.S. House of Representatives?,Adrian Smith,SLOW,200129.65286811342,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_54cc8f89_3,"As far as goal counts go, who is the top scorer of today's Allsvenska season?",Sweden Isaac Kiese Thelin,FAST,501470.91033744614,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_4913788c_1,"As per the latest aircraft type added to the Executive Transport Wing of the German Air Force, what function does it carry out?",Medical evacuation,SLOW,533101.9394430639,True,fresh|fc|sttl_k1_16,0
heldout_400,q_92b21278,Who is currently serving as Lord Mayor of Cork?,Kieran McCarthy,FAST,174053.4108115977,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_56a62a28_2,"Recently, what book was recognized for winning the Ethel Turner Prize in Young People's Literature?",The Upwelling,FAST,325199.750398998,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_e6bc0a36_3,What was the fiction book that secured the last Christina Stead Prize?,Women I Know,FAST,435283.8505483503,True,fresh|fc|sttl_k1_16,0
heldout_400,q_f1d321db,Which player is batting third for the Miami Marlins in their most recent opening day game?,Garrett Cooper 1B,MEDIUM,67538.99782638896,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_41540d4e_1,What an extraordinary ways of proximate the Royal Docks in North Greenwich?,Cable Car,TIMELESS,466798.1831759799,True,fresh|fc|sttl_k1_16,0
